ticket_id,person_id,date,arrival_period,window_id,business_code,appointment,wait_minutes,service_minutes,abandoned,completed_same_day
T00372,P0246,2026-03-05,上午,A2,case,1,13.9,19.37,0,0
T00373,P1520,2026-03-05,上午,A1,case,0,5.84,3.92,0,1
T00374,P0441,2026-03-05,下午,A2,case,0,12.51,32.57,0,1
T00375,P1073,2026-03-05,下午,A1,case,0,5.59,33.16,0,1
T00376,P2516,2026-03-05,上午,A2,basic,0,4.72,8.49,0,1
T00377,P0594,2026-03-05,上午,A1,case,0,8.44,10.29,0,1
T00378,P2293,2026-03-05,上午,A2,case,0,10.05,41.16,0,0
T00379,P2175,2026-03-05,下午,A1,case,0,7.45,20.46,0,0
T00380,P2100,2026-03-05,下午,A2,basic,0,8.37,13.41,0,1
T00381,P0856,2026-03-05,上午,A1,basic,1,1.51,7.49,0,1
T00382,P1889,2026-03-05,下午,A2,basic,1,2.99,4.97,0,1
T00383,P1467,2026-03-05,上午,A1,case,0,10.4,11.41,0,1
T00384,P0422,2026-03-05,上午,A2,case,1,25.3,,1,0
T00385,P1238,2026-03-05,上午,A1,case,0,13.09,19.59,0,1
T00386,P1490,2026-03-05,上午,A2,case,1,18.84,9.07,0,0
T00387,P2199,2026-03-05,上午,A1,basic,1,2.87,5.3,0,1
T00388,P1056,2026-03-05,下午,A2,case,0,8.25,13.56,0,0
T00389,P1984,2026-03-05,上午,A1,case,1,15.89,4.98,0,1
T00390,P1014,2026-03-05,上午,A2,case,1,10.06,8.45,0,1
T00391,P2597,2026-03-05,上午,A1,case,1,10.46,5.41,0,1
T00392,P1553,2026-03-05,上午,A2,case,1,6.56,14.7,0,1
T00393,P1071,2026-03-05,上午,A1,case,0,23.4,18.59,0,1
T00394,P0999,2026-03-05,上午,A2,case,0,4.87,19.26,0,1
T00395,P1374,2026-03-05,下午,A1,case,0,3.45,9.35,0,1
T00396,P0117,2026-03-05,下午,A2,basic,1,8.56,9.1,0,1
T00397,P1447,2026-03-05,上午,A1,case,0,7.2,8.14,0,1
T00398,P2449,2026-03-05,下午,A2,case,1,11.43,6.96,0,0
T00399,P1005,2026-03-05,下午,A1,basic,0,4.76,6.26,0,1
T00400,P1604,2026-03-05,上午,A2,case,1,11.5,18.93,0,1
T00401,P1408,2026-03-05,上午,B1,basic,0,6.45,6.83,0,1
T00402,P0303,2026-03-05,上午,B2,basic,0,7.05,13.87,0,1
T00403,P2083,2026-03-05,下午,B1,basic,1,5.66,14.42,0,1
T00404,P1056,2026-03-05,下午,B2,basic,0,7.23,3.35,0,1
T00405,P0009,2026-03-05,上午,B1,basic,1,15.58,1.51,0,1
T00406,P2067,2026-03-05,上午,B2,basic,0,5.79,3.17,0,1
T00407,P1003,2026-03-05,上午,B1,basic,1,10.97,6.9,0,1
T00408,P1306,2026-03-05,下午,B2,case,0,14.09,0.39,0,1
T00409,P1273,2026-03-05,下午,B1,basic,1,4.03,7.54,0,1
T00410,P2613,2026-03-05,上午,B2,case,1,27.47,4.62,0,0
T00411,P2308,2026-03-05,上午,B1,basic,1,2.83,7.55,0,1
T00412,P2192,2026-03-05,上午,B2,basic,1,14.35,5.81,0,1
T00413,P0584,2026-03-05,上午,B1,basic,0,3.78,1.27,0,0
T00414,P1037,2026-03-05,上午,B2,basic,0,15.67,6.23,0,1
T00415,P2266,2026-03-05,上午,B1,basic,1,6.77,3.76,0,1
T00416,P1948,2026-03-05,上午,B2,case,0,52.01,23.41,0,1
T00417,P0306,2026-03-05,下午,B1,basic,0,5.06,16.51,0,1
T00418,P0209,2026-03-05,下午,B2,basic,1,3.02,5.29,0,1
T00419,P1914,2026-03-05,上午,B1,case,0,30.02,31.15,0,0
T00420,P0989,2026-03-05,上午,B2,basic,1,13.37,3.58,0,1
T00421,P1423,2026-03-05,下午,B1,basic,0,7.45,4.07,0,1
T00422,P1830,2026-03-05,上午,B2,basic,0,12.18,5.41,0,1
T00423,P2340,2026-03-05,上午,B1,basic,1,2.62,2.24,0,1
T00424,P1877,2026-03-05,上午,B2,basic,0,5.55,9.36,0,1
T00425,P0314,2026-03-05,上午,B1,case,0,120.42,22.54,0,0
T00426,P1301,2026-03-05,上午,B2,basic,0,8.01,5.47,0,1
T00427,P1591,2026-03-05,上午,B1,basic,0,18.61,12.22,0,1
T00428,P2603,2026-03-05,上午,B2,case,0,17.76,23.09,0,0
T00429,P1950,2026-03-05,上午,B1,case,0,17.91,5.37,0,1
T00430,P0689,2026-03-05,上午,B2,case,0,16.68,8.34,0,1
T00431,P0357,2026-03-05,上午,B1,basic,0,92.7,,1,0
T00432,P1877,2026-03-05,下午,B2,basic,0,6.91,2.33,0,1
T00433,P1069,2026-03-05,上午,B1,basic,0,18.02,5.63,0,1
T00434,P0711,2026-03-05,上午,B2,basic,0,11.78,4.89,0,1
T00435,P1878,2026-03-05,下午,B1,case,1,12.79,20.68,0,0
T00436,P0797,2026-03-05,上午,B2,basic,1,1.83,5.0,0,1
T00437,P0558,2026-03-05,下午,B1,basic,0,3.68,11.99,0,1
T00438,P1236,2026-03-05,上午,B2,basic,1,3.52,12.55,0,1
T00439,P0061,2026-03-05,上午,B1,case,0,16.11,25.27,0,1
T00440,P0733,2026-03-05,上午,B2,basic,0,12.32,7.56,0,1
T00441,P2590,2026-03-05,上午,C1,basic,0,92.37,3.48,0,1
T00442,P0968,2026-03-05,上午,C2,basic,1,7.95,12.48,0,1
T00443,P2180,2026-03-05,上午,C1,basic,1,7.5,1.7,0,1
T00444,P2193,2026-03-05,上午,C2,basic,0,2.8,5.1,0,1
T00445,P1907,2026-03-05,上午,C1,case,0,13.73,4.36,0,0
T00446,P1144,2026-03-05,上午,C2,basic,1,17.43,7.86,0,1
T00447,P1961,2026-03-05,上午,C1,case,1,20.41,24.24,0,1
T00448,P1581,2026-03-05,上午,C2,case,0,30.77,,1,0
T00449,P0087,2026-03-05,下午,C1,case,0,12.47,23.2,0,0
T00450,P0545,2026-03-05,上午,C2,case,0,41.9,22.31,0,1
T00451,P0964,2026-03-05,上午,C1,basic,1,7.29,4.52,0,1
T00452,P2248,2026-03-05,下午,C2,basic,1,2.82,12.52,0,1
T00453,P0645,2026-03-05,上午,C1,basic,0,10.48,0.81,0,1
T00454,P1505,2026-03-05,下午,C2,case,0,12.87,54.97,0,1
T00455,P1389,2026-03-05,上午,C1,basic,0,6.29,10.12,0,1
T00456,P1955,2026-03-05,上午,C2,case,1,12.6,13.26,0,0
T00457,P0527,2026-03-05,下午,C1,basic,1,3.25,7.62,0,1
T00458,P1345,2026-03-05,下午,C2,case,0,14.51,22.87,0,0
T00459,P0748,2026-03-05,上午,C1,case,1,23.49,32.46,0,1
T00460,P0027,2026-03-05,上午,C2,basic,1,9.04,9.07,0,1
T00461,P0796,2026-03-05,下午,C1,basic,1,3.23,8.14,0,1
T00462,P1038,2026-03-05,上午,C2,basic,1,16.43,8.8,0,1
T00463,P2546,2026-03-05,下午,C1,basic,0,16.64,4.37,0,1
T00464,P0110,2026-03-05,下午,C2,basic,1,1.26,9.21,0,1
T00465,P2271,2026-03-05,下午,C1,basic,0,10.46,6.58,0,1
T00466,P0850,2026-03-05,下午,C2,case,0,5.8,25.74,0,1
T00467,P0804,2026-03-05,上午,C1,case,0,19.6,4.18,0,1
T00468,P2693,2026-03-05,下午,C2,case,0,30.79,45.84,0,0
T00469,P0586,2026-03-05,下午,C1,basic,0,5.71,10.09,0,1
T00470,P2385,2026-03-05,上午,C2,case,0,26.6,15.85,0,1
T00471,P0328,2026-03-05,上午,C1,case,1,13.57,37.34,0,1
T00472,P2398,2026-03-05,下午,C2,case,0,26.54,,1,0
T00473,P0506,2026-03-05,下午,C1,basic,1,5.62,11.35,0,1
T00474,P2484,2026-03-05,上午,C2,case,1,25.68,13.44,0,1
T00475,P0958,2026-03-05,下午,C1,basic,0,5.55,10.33,0,1
T00476,P1451,2026-03-05,上午,C2,case,1,7.92,5.91,0,0
T00477,P0531,2026-03-05,上午,C1,basic,1,8.55,6.86,0,1
T00478,P0375,2026-03-05,上午,C2,case,0,15.81,7.46,0,1
T00479,P1522,2026-03-05,上午,C1,basic,0,14.75,5.34,0,1
T00480,P1036,2026-03-05,下午,C2,basic,1,1.5,3.48,0,1
T00481,P0137,2026-03-06,下午,A1,case,1,9.54,18.35,0,1
T00482,P1693,2026-03-06,上午,A2,basic,1,4.9,6.4,0,1
T00483,P1250,2026-03-06,上午,A1,case,0,25.95,9.44,0,1
T00484,P0665,2026-03-06,下午,A2,case,0,8.73,16.76,0,1
T00485,P0937,2026-03-06,上午,A1,case,0,22.99,30.83,0,1
T00486,P2288,2026-03-06,上午,A2,case,0,21.68,4.32,0,1
T00487,P1217,2026-03-06,上午,A1,case,0,14.08,15.87,0,0
T00488,P2294,2026-03-06,下午,A2,case,0,62.76,,1,0
T00489,P0583,2026-03-06,下午,A1,case,0,13.25,14.52,0,1
T00490,P2530,2026-03-06,上午,A2,basic,1,3.24,9.36,0,1
T00491,P1678,2026-03-06,下午,A1,case,0,11.38,14.22,0,1
T00492,P2430,2026-03-06,上午,A2,case,0,10.38,21.99,0,0
T00493,P0389,2026-03-06,上午,A1,basic,1,4.54,12.87,0,1
T00494,P0690,2026-03-06,下午,A2,case,1,4.61,20.67,0,1
T00495,P0014,2026-03-06,上午,A1,basic,1,6.05,9.13,0,1
T00496,P2691,2026-03-06,上午,A2,case,0,14.26,20.04,0,1
T00497,P1219,2026-03-06,上午,A1,case,0,16.95,11.4,0,1
T00498,P0127,2026-03-06,下午,A2,basic,1,9.66,15.26,0,1
T00499,P0210,2026-03-06,上午,A1,case,0,13.47,14.66,0,1
T00500,P0633,2026-03-06,下午,A2,case,0,8.93,17.35,0,1
T00501,P0431,2026-03-06,上午,A1,case,0,17.23,8.38,0,1
T00502,P2556,2026-03-06,上午,A2,case,1,8.15,11.66,0,1
T00503,P0490,2026-03-06,下午,A1,case,0,9.75,7.98,0,1
T00504,P2333,2026-03-06,下午,A2,case,1,3.86,15.31,0,1
T00505,P2177,2026-03-06,下午,A1,case,0,6.56,19.54,0,0
T00506,P2532,2026-03-06,上午,A2,case,1,10.81,15.95,0,1
T00507,P2141,2026-03-06,上午,A1,case,0,16.63,15.68,0,1
T00508,P1681,2026-03-06,上午,A2,case,0,12.26,5.45,0,1
T00509,P0486,2026-03-06,上午,A1,basic,1,2.72,8.17,0,1
T00510,P1600,2026-03-06,下午,A2,case,0,11.79,27.48,0,1
T00511,P2438,2026-03-06,下午,A1,basic,1,2.87,11.86,0,1
T00512,P1300,2026-03-06,上午,A2,case,0,16.06,11.47,0,1
T00513,P2674,2026-03-06,上午,A1,basic,1,6.74,10.07,0,1
T00514,P1103,2026-03-06,上午,A2,case,1,11.63,21.85,0,1
T00515,P1105,2026-03-06,上午,A1,case,0,20.95,5.78,0,1
T00516,P0150,2026-03-06,上午,A2,case,0,11.43,9.82,0,1
T00517,P0553,2026-03-06,下午,A1,case,0,29.03,,1,0
T00518,P0285,2026-03-06,下午,A2,case,0,10.9,14.76,0,1
T00519,P1005,2026-03-06,下午,A1,basic,0,4.01,8.7,0,1
T00520,P0291,2026-03-06,下午,A2,basic,1,5.4,4.82,0,1
T00521,P0504,2026-03-06,上午,B1,basic,1,9.05,3.83,0,1
T00522,P1584,2026-03-06,上午,B2,basic,1,6.68,8.74,0,1
T00523,P0387,2026-03-06,下午,B1,basic,1,12.32,7.96,0,1
T00524,P0522,2026-03-06,下午,B2,basic,1,6.48,8.81,0,1
T00525,P1336,2026-03-06,上午,B1,case,0,27.67,12.56,0,0
T00526,P0814,2026-03-06,上午,B2,basic,0,6.93,14.23,0,0
T00527,P0510,2026-03-06,上午,B1,basic,1,69.09,,1,0
T00528,P0234,2026-03-06,下午,B2,basic,0,8.79,5.44,0,1
T00529,P0287,2026-03-06,上午,B1,basic,0,11.5,13.2,0,1
T00530,P1544,2026-03-06,下午,B2,basic,1,2.15,3.54,0,1
T00531,P1319,2026-03-06,下午,B1,basic,1,2.79,4.16,0,1
T00532,P1811,2026-03-06,下午,B2,basic,1,10.4,2.2,0,1
T00533,P1634,2026-03-06,上午,B1,basic,1,6.27,4.62,0,1
T00534,P0806,2026-03-06,上午,B2,basic,1,3.2,4.74,0,1
T00535,P2663,2026-03-06,上午,B1,case,0,19.69,36.81,0,1
T00536,P0266,2026-03-06,上午,B2,case,0,14.85,28.97,0,0
T00537,P1412,2026-03-06,下午,B1,basic,0,6.36,7.52,0,1
T00538,P0423,2026-03-06,上午,B2,basic,1,8.15,5.86,0,1
T00539,P1793,2026-03-06,下午,B1,basic,1,6.56,4.6,0,1
T00540,P2481,2026-03-06,上午,B2,basic,0,10.15,4.11,0,1
T00541,P2197,2026-03-06,上午,B1,case,0,7.67,23.72,0,0
T00542,P0181,2026-03-06,下午,B2,case,0,24.01,19.29,0,0
T00543,P0243,2026-03-06,下午,B1,case,0,12.38,12.06,0,1
T00544,P0897,2026-03-06,下午,B2,basic,1,3.85,11.84,0,1
T00545,P1822,2026-03-06,上午,B1,case,0,24.55,21.63,0,0
T00546,P1658,2026-03-06,上午,B2,basic,0,11.33,4.65,0,1
T00547,P0895,2026-03-06,上午,B1,basic,1,6.3,10.59,0,1
T00548,P0164,2026-03-06,上午,B2,basic,1,12.51,4.9,0,1
T00549,P2439,2026-03-06,上午,B1,basic,0,15.05,3.88,0,1
T00550,P0267,2026-03-06,上午,B2,basic,1,3.61,5.31,0,0
T00551,P1498,2026-03-06,下午,B1,basic,0,2.8,1.79,0,1
T00552,P2549,2026-03-06,下午,B2,basic,1,3.5,5.65,0,1
T00553,P0466,2026-03-06,上午,B1,basic,1,3.2,3.99,0,1
T00554,P1997,2026-03-06,上午,B2,basic,0,15.76,4.54,0,1
T00555,P0581,2026-03-06,下午,B1,basic,1,1.43,3.79,0,1
T00556,P2294,2026-03-06,下午,B2,basic,1,11.83,1.93,0,1
T00557,P2355,2026-03-06,下午,B1,basic,0,10.21,4.54,0,1
T00558,P0856,2026-03-06,上午,B2,basic,0,10.8,4.3,0,1
T00559,P1545,2026-03-06,下午,B1,basic,1,4.79,12.14,0,1
T00560,P1316,2026-03-06,上午,B2,basic,0,9.17,5.02,0,1
T00561,P2258,2026-03-06,上午,C1,basic,0,7.26,4.15,0,1
T00562,P2342,2026-03-06,下午,C2,case,0,5.71,17.64,0,1
T00563,P2577,2026-03-06,上午,C1,basic,0,3.97,3.42,0,1
T00564,P1106,2026-03-06,上午,C2,basic,0,12.23,6.99,0,0
T00565,P2373,2026-03-06,上午,C1,basic,0,4.89,4.33,0,1
T00566,P1775,2026-03-06,上午,C2,case,0,40.75,7.43,0,1
T00567,P2032,2026-03-06,上午,C1,basic,1,7.62,2.06,0,1
T00568,P2030,2026-03-06,上午,C2,case,1,11.55,5.28,0,1
T00569,P1601,2026-03-06,上午,C1,case,0,28.63,7.2,0,1
T00570,P2506,2026-03-06,上午,C2,case,0,23.37,8.28,0,1
T00571,P0109,2026-03-06,下午,C1,basic,0,6.48,14.15,0,1
T00572,P2248,2026-03-06,上午,C2,basic,0,19.49,5.7,0,1
T00573,P0439,2026-03-06,下午,C1,case,0,8.73,27.78,0,1
T00574,P2285,2026-03-06,上午,C2,case,0,11.05,23.95,0,0
T00575,P1942,2026-03-06,上午,C1,case,0,51.01,15.07,0,0
T00576,P0942,2026-03-06,上午,C2,case,0,25.12,13.84,0,1
T00577,P1196,2026-03-06,上午,C1,case,1,3.72,32.32,0,0
T00578,P0286,2026-03-06,上午,C2,case,0,21.28,27.5,0,0
T00579,P2505,2026-03-06,下午,C1,case,0,12.67,31.42,0,1
T00580,P1968,2026-03-06,下午,C2,case,1,11.9,54.33,0,0
T00581,P2685,2026-03-06,下午,C1,basic,1,3.98,3.2,0,1
T00582,P1823,2026-03-06,下午,C2,basic,1,2.74,3.98,0,0
T00583,P2414,2026-03-06,上午,C1,basic,0,68.99,4.1,0,1
T00584,P0595,2026-03-06,下午,C2,case,0,14.16,18.24,0,0
T00585,P0674,2026-03-06,上午,C1,case,0,44.03,14.4,0,0
T00586,P1521,2026-03-06,上午,C2,case,0,29.68,10.8,0,1
T00587,P2525,2026-03-06,上午,C1,case,0,16.01,12.88,0,1
T00588,P1071,2026-03-06,上午,C2,case,0,10.98,13.6,0,0
T00589,P0124,2026-03-06,下午,C1,case,0,16.79,7.68,0,0
T00590,P2597,2026-03-06,上午,C2,case,0,28.1,30.76,0,1
T00591,P1206,2026-03-06,上午,C1,case,0,44.67,,1,0
T00592,P1884,2026-03-06,上午,C2,case,1,38.08,15.96,0,1
T00593,P1605,2026-03-06,上午,C1,basic,0,6.77,9.2,0,1
T00594,P0026,2026-03-06,上午,C2,case,0,11.97,21.91,0,1
T00595,P0253,2026-03-06,上午,C1,case,0,17.66,6.08,0,1
T00596,P2548,2026-03-06,上午,C2,case,0,25.55,9.62,0,1
T00597,P2372,2026-03-06,下午,C1,case,0,14.62,8.18,0,1
T00598,P0980,2026-03-06,上午,C2,case,0,23.96,9.03,0,0
T00599,P1048,2026-03-06,下午,C1,basic,1,3.26,3.13,0,1
T00600,P2507,2026-03-06,下午,C2,basic,1,4.82,5.54,0,0
T00601,P0827,2026-03-09,上午,A1,basic,0,12.63,10.44,0,1
T00602,P2096,2026-03-09,上午,A2,case,0,38.53,,1,0
T00603,P1343,2026-03-09,上午,A1,case,1,12.98,10.49,0,1
T00604,P0581,2026-03-09,上午,A2,case,0,3.3,3.25,0,0
T00605,P0110,2026-03-09,上午,A1,case,1,12.36,6.98,0,1
T00606,P0373,2026-03-09,下午,A2,basic,1,1.26,3.97,0,1
T00607,P0995,2026-03-09,下午,A1,case,0,5.76,37.3,0,1
T00608,P1107,2026-03-09,上午,A2,case,0,29.48,,1,0
T00609,P1342,2026-03-09,下午,A1,basic,1,5.12,2.76,0,1
T00610,P1942,2026-03-09,下午,A2,case,1,6.71,5.14,0,1
T00611,P1123,2026-03-09,上午,A1,case,0,10.79,13.99,0,1
T00612,P2686,2026-03-09,上午,A2,case,1,12.01,4.55,0,1
T00613,P2513,2026-03-09,上午,A1,case,1,16.95,10.8,0,1
T00614,P1369,2026-03-09,上午,A2,basic,0,8.66,9.32,0,1
T00615,P0291,2026-03-09,上午,A1,case,1,7.27,32.97,0,0
T00616,P1989,2026-03-09,下午,A2,case,0,10.41,21.1,0,1
T00617,P0497,2026-03-09,上午,A1,case,0,28.88,8.03,0,0
T00618,P1844,2026-03-09,上午,A2,case,0,8.81,19.68,0,1
T00619,P1851,2026-03-09,下午,A1,case,0,10.52,11.66,0,1
T00620,P1114,2026-03-09,上午,A2,case,0,14.5,16.27,0,0
T00621,P0755,2026-03-09,下午,A1,basic,1,2.9,5.09,0,0
T00622,P1524,2026-03-09,上午,A2,basic,0,7.12,9.82,0,0
T00623,P2171,2026-03-09,上午,A1,case,1,35.01,16.82,0,1
T00624,P1616,2026-03-09,上午,A2,case,0,23.72,13.74,0,1
T00625,P0884,2026-03-09,上午,A1,case,0,12.74,6.52,0,1
T00626,P1051,2026-03-09,下午,A2,case,0,6.42,21.96,0,1
T00627,P2522,2026-03-09,上午,A1,case,0,32.58,16.51,0,1
T00628,P1906,2026-03-09,下午,A2,case,1,16.75,7.26,0,1
T00629,P2256,2026-03-09,上午,A1,basic,1,3.74,6.39,0,1
T00630,P2382,2026-03-09,上午,A2,case,0,25.17,10.96,0,1
T00631,P2063,2026-03-09,上午,A1,basic,1,2.24,2.93,0,1
T00632,P2370,2026-03-09,下午,A2,case,0,14.58,25.1,0,0
T00633,P2042,2026-03-09,下午,A1,basic,0,1.54,11.83,0,1
T00634,P0198,2026-03-09,上午,A2,basic,0,3.55,8.52,0,1
T00635,P1548,2026-03-09,上午,A1,case,0,24.02,8.52,0,1
T00636,P2522,2026-03-09,上午,A2,case,0,33.52,6.54,0,1
T00637,P2446,2026-03-09,上午,A1,case,0,21.95,21.38,0,0
T00638,P2422,2026-03-09,上午,A2,case,0,21.8,26.44,0,1
T00639,P0092,2026-03-09,上午,A1,case,0,8.52,5.82,0,1
T00640,P2374,2026-03-09,下午,A2,case,0,15.08,47.89,0,1
T00641,P1569,2026-03-09,下午,B1,case,0,15.01,36.93,0,1
T00642,P1173,2026-03-09,上午,B2,basic,0,9.5,3.77,0,0
T00643,P0987,2026-03-09,上午,B1,basic,0,9.67,5.97,0,1
T00644,P0294,2026-03-09,下午,B2,basic,1,1.93,8.78,0,1
T00645,P1856,2026-03-09,下午,B1,basic,0,8.07,5.8,0,0
T00646,P2595,2026-03-09,上午,B2,basic,0,3.17,4.4,0,0
T00647,P1024,2026-03-09,下午,B1,basic,0,3.61,5.27,0,1
T00648,P1341,2026-03-09,上午,B2,basic,1,2.92,8.55,0,1
T00649,P1675,2026-03-09,上午,B1,case,0,25.64,23.89,0,1
T00650,P2263,2026-03-09,下午,B2,basic,1,2.88,11.19,0,1
T00651,P1594,2026-03-09,上午,B1,basic,0,4.74,5.95,0,1
T00652,P2500,2026-03-09,下午,B2,basic,1,13.57,9.43,0,1
T00653,P2219,2026-03-09,上午,B1,case,0,17.08,13.74,0,0
T00654,P1312,2026-03-09,上午,B2,basic,1,6.82,6.68,0,1
T00655,P1725,2026-03-09,上午,B1,case,0,27.19,,1,0
T00656,P1950,2026-03-09,上午,B2,basic,1,4.72,4.89,0,1
T00657,P2477,2026-03-09,上午,B1,basic,1,8.37,1.03,0,0
T00658,P0381,2026-03-09,下午,B2,case,0,22.03,13.22,0,1
T00659,P0868,2026-03-09,下午,B1,basic,0,5.28,3.63,0,1
T00660,P0229,2026-03-09,上午,B2,basic,0,9.41,5.92,0,1
T00661,P0486,2026-03-09,上午,B1,basic,1,6.74,11.27,0,1
T00662,P2466,2026-03-09,上午,B2,basic,1,8.04,9.14,0,1
T00663,P2384,2026-03-09,上午,B1,case,1,18.44,20.24,0,1
T00664,P1093,2026-03-09,下午,B2,basic,0,7.39,4.11,0,1
T00665,P1681,2026-03-09,下午,B1,basic,0,6.9,1.44,0,1
T00666,P1490,2026-03-09,上午,B2,basic,0,3.87,5.02,0,1
T00667,P2587,2026-03-09,上午,B1,basic,1,4.68,3.71,0,1
T00668,P0022,2026-03-09,上午,B2,case,0,11.82,3.83,0,1
T00669,P2330,2026-03-09,上午,B1,basic,0,9.44,8.97,0,1
T00670,P0141,2026-03-09,上午,B2,basic,1,12.47,6.37,0,1
T00671,P2238,2026-03-09,上午,B1,basic,1,6.55,6.8,0,1
T00672,P2436,2026-03-09,上午,B2,case,0,13.52,14.91,0,0
T00673,P2103,2026-03-09,下午,B1,case,0,19.54,10.78,0,1
T00674,P0149,2026-03-09,下午,B2,basic,1,8.89,7.84,0,0
T00675,P1198,2026-03-09,上午,B1,basic,1,1.91,6.15,0,1
T00676,P2090,2026-03-09,下午,B2,basic,1,5.71,12.24,0,1
T00677,P1923,2026-03-09,上午,B1,basic,0,15.27,12.6,0,1
T00678,P1873,2026-03-09,上午,B2,basic,0,8.15,7.72,0,1
T00679,P1763,2026-03-09,上午,B1,case,0,8.81,11.33,0,1
T00680,P2028,2026-03-09,下午,B2,basic,1,6.48,13.48,0,1
T00681,P2692,2026-03-09,上午,C1,basic,0,5.65,4.93,0,1
T00682,P1152,2026-03-09,下午,C2,case,0,10.36,3.84,0,1
T00683,P2582,2026-03-09,下午,C1,basic,1,12.78,6.69,0,0
T00684,P2531,2026-03-09,上午,C2,basic,1,6.86,1.99,0,1
T00685,P2014,2026-03-09,上午,C1,basic,0,6.69,8.58,0,1
T00686,P1559,2026-03-09,上午,C2,basic,1,6.03,6.22,0,1
T00687,P1016,2026-03-09,上午,C1,basic,1,4.5,9.56,0,0
T00688,P0688,2026-03-09,上午,C2,case,0,10.29,10.52,0,1
T00689,P2325,2026-03-09,上午,C1,basic,1,2.21,18.77,0,1
T00690,P0270,2026-03-09,上午,C2,case,0,15.65,10.83,0,1
T00691,P1479,2026-03-09,下午,C1,case,1,8.58,21.82,0,1
T00692,P2587,2026-03-09,上午,C2,basic,0,7.18,14.28,0,1
T00693,P1160,2026-03-09,上午,C1,basic,0,4.1,11.46,0,1
T00694,P0314,2026-03-09,下午,C2,basic,0,23.1,12.67,0,1
T00695,P2280,2026-03-09,下午,C1,case,0,31.83,16.05,0,0
T00696,P0111,2026-03-09,上午,C2,basic,1,84.62,7.04,0,1
T00697,P2230,2026-03-09,上午,C1,basic,1,2.04,8.33,0,1
T00698,P1626,2026-03-09,上午,C2,case,0,18.22,9.45,0,0
T00699,P0101,2026-03-09,下午,C1,basic,0,8.85,10.07,0,1
T00700,P2158,2026-03-09,上午,C2,basic,0,9.23,1.74,0,1
T00701,P2454,2026-03-09,下午,C1,case,0,18.64,7.11,0,1
T00702,P1353,2026-03-09,上午,C2,case,1,35.41,15.92,0,0
T00703,P1100,2026-03-09,下午,C1,basic,0,5.28,8.92,0,1
T00704,P1298,2026-03-09,上午,C2,basic,1,10.86,6.94,0,1
T00705,P2675,2026-03-09,上午,C1,basic,0,5.68,12.44,0,1
T00706,P1709,2026-03-09,上午,C2,basic,0,4.19,7.6,0,1
T00707,P0626,2026-03-09,上午,C1,case,1,8.65,22.26,0,1
T00708,P1238,2026-03-09,上午,C2,case,1,54.56,,1,0
T00709,P1033,2026-03-09,上午,C1,case,0,15.49,7.61,0,1
T00710,P2507,2026-03-09,上午,C2,case,1,34.87,20.54,0,1
T00711,P1339,2026-03-09,下午,C1,case,0,11.51,18.05,0,0
T00712,P0565,2026-03-09,下午,C2,basic,0,3.37,6.51,0,1
T00713,P2351,2026-03-09,上午,C1,basic,1,49.8,1.16,0,1
T00714,P2353,2026-03-09,下午,C2,basic,0,3.21,7.71,0,1
T00715,P2357,2026-03-09,上午,C1,basic,0,19.89,2.86,0,0
T00716,P0220,2026-03-09,上午,C2,basic,0,6.93,7.25,0,1
T00717,P0521,2026-03-09,上午,C1,basic,1,5.25,1.9,0,1
T00718,P1856,2026-03-09,下午,C2,case,1,9.35,21.2,0,1
T00719,P1223,2026-03-09,上午,C1,case,0,9.58,34.16,0,0
T00720,P2598,2026-03-09,上午,C2,basic,1,12.15,8.74,0,0
T00721,P2181,2026-03-10,上午,A1,case,0,13.54,24.5,0,0
T00722,P1281,2026-03-10,上午,A2,case,0,14.85,8.19,0,1
T00723,P0094,2026-03-10,下午,A1,case,0,14.48,16.26,0,1
T00724,P1202,2026-03-10,上午,A2,case,0,8.63,7.7,0,1
T00725,P0309,2026-03-10,下午,A1,case,0,5.17,21.12,0,1
T00726,P1437,2026-03-10,下午,A2,basic,0,3.1,10.36,0,1
T00727,P1137,2026-03-10,上午,A1,case,1,6.06,24.47,0,1
T00728,P1618,2026-03-10,上午,A2,case,0,10.0,10.15,0,1
T00729,P2535,2026-03-10,下午,A1,case,0,3.39,12.83,0,1
T00730,P0840,2026-03-10,上午,A2,case,0,23.41,14.59,0,1
T00731,P1456,2026-03-10,上午,A1,case,0,10.27,13.16,0,1
T00732,P2615,2026-03-10,上午,A2,case,1,20.79,26.99,0,1
T00733,P1679,2026-03-10,上午,A1,case,1,7.45,2.93,0,1
T00734,P2638,2026-03-10,上午,A2,case,0,8.51,21.96,0,1
T00735,P0637,2026-03-10,上午,A1,basic,1,4.4,5.32,0,1
T00736,P0975,2026-03-10,上午,A2,basic,1,6.5,8.75,0,1
T00737,P2669,2026-03-10,下午,A1,basic,0,1.74,9.01,0,1
T00738,P0517,2026-03-10,下午,A2,case,0,10.75,9.47,0,0
T00739,P0232,2026-03-10,上午,A1,basic,1,2.09,8.39,0,1
T00740,P0532,2026-03-10,下午,A2,case,0,25.13,22.49,0,0
T00741,P0093,2026-03-10,上午,A1,basic,1,6.5,3.41,0,1
T00742,P1802,2026-03-10,下午,A2,case,0,7.93,14.82,0,1
T00743,P2569,2026-03-10,上午,A1,case,1,6.34,21.64,0,1
