record_id,date,device_id,risk_score,failure_within_24h
2026-05-27-D078,2026-05-27,D078,27.8,0
2026-05-27-D079,2026-05-27,D079,31.4,0
2026-05-27-D080,2026-05-27,D080,30.7,0
2026-05-27-D081,2026-05-27,D081,70.4,0
2026-05-27-D082,2026-05-27,D082,28.0,0
2026-05-27-D083,2026-05-27,D083,25.1,0
2026-05-27-D084,2026-05-27,D084,12.9,0
2026-05-27-D085,2026-05-27,D085,22.2,0
2026-05-27-D086,2026-05-27,D086,21.5,0
2026-05-27-D087,2026-05-27,D087,65.8,1
2026-05-27-D088,2026-05-27,D088,49.5,0
2026-05-27-D089,2026-05-27,D089,34.8,0
2026-05-27-D090,2026-05-27,D090,23.9,0
2026-05-28-D001,2026-05-28,D001,66.7,0
2026-05-28-D002,2026-05-28,D002,79.8,0
2026-05-28-D003,2026-05-28,D003,58.5,0
2026-05-28-D004,2026-05-28,D004,48.5,0
2026-05-28-D005,2026-05-28,D005,73.2,1
2026-05-28-D006,2026-05-28,D006,33.6,0
2026-05-28-D007,2026-05-28,D007,51.1,0
2026-05-28-D008,2026-05-28,D008,49.9,0
2026-05-28-D009,2026-05-28,D009,50.7,0
2026-05-28-D010,2026-05-28,D010,45.0,0
2026-05-28-D011,2026-05-28,D011,68.1,0
2026-05-28-D012,2026-05-28,D012,14.9,0
2026-05-28-D013,2026-05-28,D013,25.8,0
2026-05-28-D014,2026-05-28,D014,2.0,0
2026-05-28-D015,2026-05-28,D015,22.4,0
2026-05-28-D016,2026-05-28,D016,81.4,0
2026-05-28-D017,2026-05-28,D017,46.9,1
2026-05-28-D018,2026-05-28,D018,26.1,0
2026-05-28-D019,2026-05-28,D019,34.5,0
2026-05-28-D020,2026-05-28,D020,22.8,0
2026-05-28-D021,2026-05-28,D021,68.2,0
2026-05-28-D022,2026-05-28,D022,34.6,0
2026-05-28-D023,2026-05-28,D023,21.2,0
2026-05-28-D024,2026-05-28,D024,23.8,0
2026-05-28-D025,2026-05-28,D025,38.3,0
2026-05-28-D026,2026-05-28,D026,23.6,0
2026-05-28-D027,2026-05-28,D027,19.1,0
2026-05-28-D028,2026-05-28,D028,56.8,0
2026-05-28-D029,2026-05-28,D029,26.2,0
2026-05-28-D030,2026-05-28,D030,35.1,0
2026-05-28-D031,2026-05-28,D031,9.2,0
2026-05-28-D032,2026-05-28,D032,24.1,0
2026-05-28-D033,2026-05-28,D033,9.1,0
2026-05-28-D034,2026-05-28,D034,8.2,0
2026-05-28-D035,2026-05-28,D035,39.5,0
2026-05-28-D036,2026-05-28,D036,25.8,0
2026-05-28-D037,2026-05-28,D037,78.2,1
2026-05-28-D038,2026-05-28,D038,30.1,0
2026-05-28-D039,2026-05-28,D039,0,0
2026-05-28-D040,2026-05-28,D040,28.3,0
2026-05-28-D041,2026-05-28,D041,14.9,0
2026-05-28-D042,2026-05-28,D042,0,0
2026-05-28-D043,2026-05-28,D043,59.1,0
2026-05-28-D044,2026-05-28,D044,64.0,0
2026-05-28-D045,2026-05-28,D045,57.9,0
2026-05-28-D046,2026-05-28,D046,71.4,0
2026-05-28-D047,2026-05-28,D047,7.6,0
2026-05-28-D048,2026-05-28,D048,32.4,0
2026-05-28-D049,2026-05-28,D049,58.5,0
2026-05-28-D050,2026-05-28,D050,61.0,0
2026-05-28-D051,2026-05-28,D051,68.7,1
2026-05-28-D052,2026-05-28,D052,41.6,0
2026-05-28-D053,2026-05-28,D053,27.7,0
2026-05-28-D054,2026-05-28,D054,82.1,0
2026-05-28-D055,2026-05-28,D055,72.6,0
2026-05-28-D056,2026-05-28,D056,19.8,0
2026-05-28-D057,2026-05-28,D057,48.7,0
2026-05-28-D058,2026-05-28,D058,17.8,0
2026-05-28-D059,2026-05-28,D059,75.6,1
2026-05-28-D060,2026-05-28,D060,12.3,0
2026-05-28-D061,2026-05-28,D061,32.2,0
2026-05-28-D062,2026-05-28,D062,37.6,0
2026-05-28-D063,2026-05-28,D063,87.3,1
2026-05-28-D064,2026-05-28,D064,39.4,0
2026-05-28-D065,2026-05-28,D065,51.1,1
2026-05-28-D066,2026-05-28,D066,55.9,1
2026-05-28-D067,2026-05-28,D067,47.7,0
2026-05-28-D068,2026-05-28,D068,63.6,1
2026-05-28-D069,2026-05-28,D069,49.8,0
2026-05-28-D070,2026-05-28,D070,17.1,0
2026-05-28-D071,2026-05-28,D071,81.7,1
2026-05-28-D072,2026-05-28,D072,9.0,0
2026-05-28-D073,2026-05-28,D073,42.8,1
2026-05-28-D074,2026-05-28,D074,29.2,0
2026-05-28-D075,2026-05-28,D075,61.3,0
2026-05-28-D076,2026-05-28,D076,46.4,0
2026-05-28-D077,2026-05-28,D077,58.2,0
2026-05-28-D078,2026-05-28,D078,21.5,0
2026-05-28-D079,2026-05-28,D079,22.6,0
2026-05-28-D080,2026-05-28,D080,6.9,0
2026-05-28-D081,2026-05-28,D081,42.8,0
2026-05-28-D082,2026-05-28,D082,49.1,0
2026-05-28-D083,2026-05-28,D083,11.2,0
2026-05-28-D084,2026-05-28,D084,35.9,0
2026-05-28-D085,2026-05-28,D085,37.9,0
2026-05-28-D086,2026-05-28,D086,51.1,0
2026-05-28-D087,2026-05-28,D087,5.0,0
2026-05-28-D088,2026-05-28,D088,70.0,1
2026-05-28-D089,2026-05-28,D089,4.5,0
2026-05-28-D090,2026-05-28,D090,29.7,0
2026-05-29-D001,2026-05-29,D001,34.5,0
2026-05-29-D002,2026-05-29,D002,36.2,0
2026-05-29-D003,2026-05-29,D003,0.8,0
2026-05-29-D004,2026-05-29,D004,82.2,0
2026-05-29-D005,2026-05-29,D005,32.6,0
2026-05-29-D006,2026-05-29,D006,55.4,0
2026-05-29-D007,2026-05-29,D007,9.9,0
2026-05-29-D008,2026-05-29,D008,77.5,0
2026-05-29-D009,2026-05-29,D009,14.1,0
2026-05-29-D010,2026-05-29,D010,33.9,0
2026-05-29-D011,2026-05-29,D011,32.3,0
2026-05-29-D012,2026-05-29,D012,14.5,0
2026-05-29-D013,2026-05-29,D013,23.7,0
2026-05-29-D014,2026-05-29,D014,72.6,0
2026-05-29-D015,2026-05-29,D015,42.4,0
2026-05-29-D016,2026-05-29,D016,48.5,0
2026-05-29-D017,2026-05-29,D017,15.3,0
2026-05-29-D018,2026-05-29,D018,12.6,0
2026-05-29-D019,2026-05-29,D019,63.7,0
2026-05-29-D020,2026-05-29,D020,41.3,0
2026-05-29-D021,2026-05-29,D021,7.3,0
2026-05-29-D022,2026-05-29,D022,31.5,0
2026-05-29-D023,2026-05-29,D023,14.3,0
2026-05-29-D024,2026-05-29,D024,29.3,0
2026-05-29-D025,2026-05-29,D025,61.2,0
2026-05-29-D026,2026-05-29,D026,17.7,0
2026-05-29-D027,2026-05-29,D027,11.8,0
2026-05-29-D028,2026-05-29,D028,21.2,0
2026-05-29-D029,2026-05-29,D029,60.4,0
2026-05-29-D030,2026-05-29,D030,57.1,0
2026-05-29-D031,2026-05-29,D031,41.4,0
2026-05-29-D032,2026-05-29,D032,45.7,0
2026-05-29-D033,2026-05-29,D033,43.3,0
2026-05-29-D034,2026-05-29,D034,35.7,0
2026-05-29-D035,2026-05-29,D035,16.3,0
2026-05-29-D036,2026-05-29,D036,7.0,0
2026-05-29-D037,2026-05-29,D037,41.7,0
2026-05-29-D038,2026-05-29,D038,28.9,0
2026-05-29-D039,2026-05-29,D039,51.9,1
2026-05-29-D040,2026-05-29,D040,13.1,0
2026-05-29-D041,2026-05-29,D041,14.6,0
2026-05-29-D042,2026-05-29,D042,38.6,1
2026-05-29-D043,2026-05-29,D043,81.1,0
2026-05-29-D044,2026-05-29,D044,17.5,0
2026-05-29-D045,2026-05-29,D045,62.7,0
2026-05-29-D046,2026-05-29,D046,21.7,0
2026-05-29-D047,2026-05-29,D047,48.4,0
2026-05-29-D048,2026-05-29,D048,58.5,0
2026-05-29-D049,2026-05-29,D049,45.2,0
2026-05-29-D050,2026-05-29,D050,67.9,1
2026-05-29-D051,2026-05-29,D051,20.3,0
2026-05-29-D052,2026-05-29,D052,24.3,0
2026-05-29-D053,2026-05-29,D053,15.2,0
2026-05-29-D054,2026-05-29,D054,69.7,1
2026-05-29-D055,2026-05-29,D055,59.6,0
2026-05-29-D056,2026-05-29,D056,45.7,0
2026-05-29-D057,2026-05-29,D057,54.6,1
2026-05-29-D058,2026-05-29,D058,59.7,0
2026-05-29-D059,2026-05-29,D059,66.7,0
2026-05-29-D060,2026-05-29,D060,0.3,0
2026-05-29-D061,2026-05-29,D061,40.3,0
2026-05-29-D062,2026-05-29,D062,24.5,0
2026-05-29-D063,2026-05-29,D063,47.2,0
2026-05-29-D064,2026-05-29,D064,9.1,0
2026-05-29-D065,2026-05-29,D065,55.4,0
2026-05-29-D066,2026-05-29,D066,14.2,0
2026-05-29-D067,2026-05-29,D067,15.4,0
2026-05-29-D068,2026-05-29,D068,5.9,0
2026-05-29-D069,2026-05-29,D069,26.7,1
2026-05-29-D070,2026-05-29,D070,23.3,0
2026-05-29-D071,2026-05-29,D071,26.1,0
2026-05-29-D072,2026-05-29,D072,60.0,0
2026-05-29-D073,2026-05-29,D073,31.4,0
2026-05-29-D074,2026-05-29,D074,44.4,0
2026-05-29-D075,2026-05-29,D075,7.3,0
2026-05-29-D076,2026-05-29,D076,27.9,0
2026-05-29-D077,2026-05-29,D077,29.0,0
2026-05-29-D078,2026-05-29,D078,14.0,0
2026-05-29-D079,2026-05-29,D079,17.2,0
2026-05-29-D080,2026-05-29,D080,32.4,0
2026-05-29-D081,2026-05-29,D081,35.4,1
2026-05-29-D082,2026-05-29,D082,28.7,0
2026-05-29-D083,2026-05-29,D083,54.6,0
2026-05-29-D084,2026-05-29,D084,26.6,0
2026-05-29-D085,2026-05-29,D085,9.2,0
2026-05-29-D086,2026-05-29,D086,73.1,1
2026-05-29-D087,2026-05-29,D087,18.1,0
2026-05-29-D088,2026-05-29,D088,34.4,0
2026-05-29-D089,2026-05-29,D089,66.5,1
2026-05-29-D090,2026-05-29,D090,84.0,1
2026-05-30-D001,2026-05-30,D001,43.5,0
2026-05-30-D002,2026-05-30,D002,51.9,0
2026-05-30-D003,2026-05-30,D003,53.9,1
2026-05-30-D004,2026-05-30,D004,49.1,0
2026-05-30-D005,2026-05-30,D005,27.0,0
2026-05-30-D006,2026-05-30,D006,29.1,0
2026-05-30-D007,2026-05-30,D007,11.4,0
2026-05-30-D008,2026-05-30,D008,24.4,0
2026-05-30-D009,2026-05-30,D009,52.6,1
2026-05-30-D010,2026-05-30,D010,64.8,0
2026-05-30-D011,2026-05-30,D011,75.4,0
2026-05-30-D012,2026-05-30,D012,5.7,0
2026-05-30-D013,2026-05-30,D013,63.8,0
2026-05-30-D014,2026-05-30,D014,69.1,0
2026-05-30-D015,2026-05-30,D015,7.4,0
2026-05-30-D016,2026-05-30,D016,28.5,0
2026-05-30-D017,2026-05-30,D017,20.4,0
2026-05-30-D018,2026-05-30,D018,55.1,0
2026-05-30-D019,2026-05-30,D019,63.3,0
2026-05-30-D020,2026-05-30,D020,9.6,0
2026-05-30-D021,2026-05-30,D021,43.7,1
2026-05-30-D022,2026-05-30,D022,50.4,0
2026-05-30-D023,2026-05-30,D023,34.0,0
2026-05-30-D024,2026-05-30,D024,18.2,0
2026-05-30-D025,2026-05-30,D025,40.4,0
2026-05-30-D026,2026-05-30,D026,33.4,0
2026-05-30-D027,2026-05-30,D027,26.6,0
2026-05-30-D028,2026-05-30,D028,66.3,0
2026-05-30-D029,2026-05-30,D029,16.4,0
2026-05-30-D030,2026-05-30,D030,32.4,0
2026-05-30-D031,2026-05-30,D031,29.7,0
2026-05-30-D032,2026-05-30,D032,22.1,0
2026-05-30-D033,2026-05-30,D033,22.5,1
2026-05-30-D034,2026-05-30,D034,39.7,0
2026-05-30-D035,2026-05-30,D035,28.9,0
2026-05-30-D036,2026-05-30,D036,40.0,0
2026-05-30-D037,2026-05-30,D037,9.8,0
2026-05-30-D038,2026-05-30,D038,3.3,0
2026-05-30-D039,2026-05-30,D039,16.6,0
2026-05-30-D040,2026-05-30,D040,55.4,0
2026-05-30-D041,2026-05-30,D041,82.5,1
2026-05-30-D042,2026-05-30,D042,44.7,0
2026-05-30-D043,2026-05-30,D043,84.0,0
2026-05-30-D044,2026-05-30,D044,48.9,0
2026-05-30-D045,2026-05-30,D045,29.0,0
2026-05-30-D046,2026-05-30,D046,76.2,0
2026-05-30-D047,2026-05-30,D047,91.2,1
2026-05-30-D048,2026-05-30,D048,4.6,0
2026-05-30-D049,2026-05-30,D049,39.2,0
2026-05-30-D050,2026-05-30,D050,68.1,0
2026-05-30-D051,2026-05-30,D051,52.9,0
2026-05-30-D052,2026-05-30,D052,44.7,0
2026-05-30-D053,2026-05-30,D053,45.0,0
2026-05-30-D054,2026-05-30,D054,0.1,0
2026-05-30-D055,2026-05-30,D055,23.1,0
2026-05-30-D056,2026-05-30,D056,25.6,0
2026-05-30-D057,2026-05-30,D057,15.8,0
2026-05-30-D058,2026-05-30,D058,25.9,0
2026-05-30-D059,2026-05-30,D059,25.7,0
2026-05-30-D060,2026-05-30,D060,31.2,0
2026-05-30-D061,2026-05-30,D061,36.4,0
2026-05-30-D062,2026-05-30,D062,21.2,0
2026-05-30-D063,2026-05-30,D063,22.1,0
2026-05-30-D064,2026-05-30,D064,45.1,0
2026-05-30-D065,2026-05-30,D065,75.7,0
2026-05-30-D066,2026-05-30,D066,57.3,0
2026-05-30-D067,2026-05-30,D067,27.7,0
2026-05-30-D068,2026-05-30,D068,72.2,0
2026-05-30-D069,2026-05-30,D069,20.9,0
2026-05-30-D070,2026-05-30,D070,77.2,0
2026-05-30-D071,2026-05-30,D071,43.7,0
2026-05-30-D072,2026-05-30,D072,3.2,0
2026-05-30-D073,2026-05-30,D073,29.2,0
2026-05-30-D074,2026-05-30,D074,59.0,0
2026-05-30-D075,2026-05-30,D075,69.9,1
2026-05-30-D076,2026-05-30,D076,64.5,0
2026-05-30-D077,2026-05-30,D077,35.1,0
2026-05-30-D078,2026-05-30,D078,3.9,0
2026-05-30-D079,2026-05-30,D079,75.4,0
2026-05-30-D080,2026-05-30,D080,85.5,1
2026-05-30-D081,2026-05-30,D081,80.2,0
2026-05-30-D082,2026-05-30,D082,66.9,1
2026-05-30-D083,2026-05-30,D083,69.8,1
2026-05-30-D084,2026-05-30,D084,1.5,0
2026-05-30-D085,2026-05-30,D085,48.4,0
2026-05-30-D086,2026-05-30,D086,49.9,0
2026-05-30-D087,2026-05-30,D087,31.4,0
2026-05-30-D088,2026-05-30,D088,36.6,0
2026-05-30-D089,2026-05-30,D089,39.3,0
2026-05-30-D090,2026-05-30,D090,43.8,0
2026-05-31-D001,2026-05-31,D001,83.9,1
2026-05-31-D002,2026-05-31,D002,40.8,0
2026-05-31-D003,2026-05-31,D003,60.0,0
2026-05-31-D004,2026-05-31,D004,14.7,0
2026-05-31-D005,2026-05-31,D005,62.2,0
2026-05-31-D006,2026-05-31,D006,69.7,0
2026-05-31-D007,2026-05-31,D007,28.7,0
2026-05-31-D008,2026-05-31,D008,71.7,0
2026-05-31-D009,2026-05-31,D009,7.8,0
2026-05-31-D010,2026-05-31,D010,14.9,0
2026-05-31-D011,2026-05-31,D011,64.9,1
2026-05-31-D012,2026-05-31,D012,14.0,0
2026-05-31-D013,2026-05-31,D013,36.4,0
2026-05-31-D014,2026-05-31,D014,29.1,0
2026-05-31-D015,2026-05-31,D015,50.5,0
2026-05-31-D016,2026-05-31,D016,50.9,0
2026-05-31-D017,2026-05-31,D017,65.6,0
2026-05-31-D018,2026-05-31,D018,34.6,0
2026-05-31-D019,2026-05-31,D019,23.7,0
2026-05-31-D020,2026-05-31,D020,46.2,0
2026-05-31-D021,2026-05-31,D021,22.2,0
2026-05-31-D022,2026-05-31,D022,46.0,0
2026-05-31-D023,2026-05-31,D023,76.5,0
2026-05-31-D024,2026-05-31,D024,13.3,0
2026-05-31-D025,2026-05-31,D025,43.4,0
2026-05-31-D026,2026-05-31,D026,69.3,0
2026-05-31-D027,2026-05-31,D027,44.1,0
2026-05-31-D028,2026-05-31,D028,48.1,0
2026-05-31-D029,2026-05-31,D029,13.3,0
2026-05-31-D030,2026-05-31,D030,17.7,0
2026-05-31-D031,2026-05-31,D031,54.1,0
2026-05-31-D032,2026-05-31,D032,33.6,0
2026-05-31-D033,2026-05-31,D033,16.8,0
2026-05-31-D034,2026-05-31,D034,47.8,1
2026-05-31-D035,2026-05-31,D035,49.1,0
2026-05-31-D036,2026-05-31,D036,87.2,1
2026-05-31-D037,2026-05-31,D037,55.3,0
2026-05-31-D038,2026-05-31,D038,62.9,0
2026-05-31-D039,2026-05-31,D039,15.6,0
2026-05-31-D040,2026-05-31,D040,21.0,0
2026-05-31-D041,2026-05-31,D041,50.3,0
2026-05-31-D042,2026-05-31,D042,0,0
2026-05-31-D043,2026-05-31,D043,51.2,0
2026-05-31-D044,2026-05-31,D044,38.2,0
2026-05-31-D045,2026-05-31,D045,9.9,0
2026-05-31-D046,2026-05-31,D046,62.3,0
2026-05-31-D047,2026-05-31,D047,4.9,0
2026-05-31-D048,2026-05-31,D048,38.2,0
2026-05-31-D049,2026-05-31,D049,8.3,0
2026-05-31-D050,2026-05-31,D050,74.5,0
2026-05-31-D051,2026-05-31,D051,36.9,0
2026-05-31-D052,2026-05-31,D052,30.4,0
2026-05-31-D053,2026-05-31,D053,47.7,0
2026-05-31-D054,2026-05-31,D054,21.6,0
2026-05-31-D055,2026-05-31,D055,30.1,0
2026-05-31-D056,2026-05-31,D056,61.8,0
2026-05-31-D057,2026-05-31,D057,45.9,0
2026-05-31-D058,2026-05-31,D058,32.1,1
2026-05-31-D059,2026-05-31,D059,55.8,0
2026-05-31-D060,2026-05-31,D060,20.2,0
2026-05-31-D061,2026-05-31,D061,46.1,0
2026-05-31-D062,2026-05-31,D062,30.1,0
2026-05-31-D063,2026-05-31,D063,80.6,1
2026-05-31-D064,2026-05-31,D064,55.7,0
2026-05-31-D065,2026-05-31,D065,28.0,0
2026-05-31-D066,2026-05-31,D066,48.4,0
2026-05-31-D067,2026-05-31,D067,63.5,0
2026-05-31-D068,2026-05-31,D068,76.9,0
2026-05-31-D069,2026-05-31,D069,43.7,0
2026-05-31-D070,2026-05-31,D070,70.6,0
2026-05-31-D071,2026-05-31,D071,20.4,0
2026-05-31-D072,2026-05-31,D072,43.8,1
2026-05-31-D073,2026-05-31,D073,55.2,0
2026-05-31-D074,2026-05-31,D074,47.1,0
2026-05-31-D075,2026-05-31,D075,8.8,0
2026-05-31-D076,2026-05-31,D076,30.5,0
2026-05-31-D077,2026-05-31,D077,22.0,0
2026-05-31-D078,2026-05-31,D078,72.6,0
2026-05-31-D079,2026-05-31,D079,29.5,0
2026-05-31-D080,2026-05-31,D080,72.0,1
2026-05-31-D081,2026-05-31,D081,29.7,0
2026-05-31-D082,2026-05-31,D082,58.0,0
2026-05-31-D083,2026-05-31,D083,75.0,0
2026-05-31-D084,2026-05-31,D084,24.8,0
2026-05-31-D085,2026-05-31,D085,26.4,0
2026-05-31-D086,2026-05-31,D086,57.9,0
2026-05-31-D087,2026-05-31,D087,51.1,0
2026-05-31-D088,2026-05-31,D088,71.1,0
2026-05-31-D089,2026-05-31,D089,81.6,0
2026-05-31-D090,2026-05-31,D090,19.1,0
2026-06-01-D001,2026-06-01,D001,64.9,0
2026-06-01-D002,2026-06-01,D002,31.9,0
2026-06-01-D003,2026-06-01,D003,26.2,0
2026-06-01-D004,2026-06-01,D004,56.8,0
2026-06-01-D005,2026-06-01,D005,77.1,1
2026-06-01-D006,2026-06-01,D006,25.3,0
2026-06-01-D007,2026-06-01,D007,36.9,0
2026-06-01-D008,2026-06-01,D008,35.0,0
2026-06-01-D009,2026-06-01,D009,5.3,0
2026-06-01-D010,2026-06-01,D010,75.6,1
2026-06-01-D011,2026-06-01,D011,75.4,0
2026-06-01-D012,2026-06-01,D012,66.4,0
2026-06-01-D013,2026-06-01,D013,83.4,0
2026-06-01-D014,2026-06-01,D014,14.8,0
2026-06-01-D015,2026-06-01,D015,26.2,0
2026-06-01-D016,2026-06-01,D016,77.1,1
2026-06-01-D017,2026-06-01,D017,8.6,0
2026-06-01-D018,2026-06-01,D018,44.4,0
2026-06-01-D019,2026-06-01,D019,22.1,0
2026-06-01-D020,2026-06-01,D020,48.2,0
2026-06-01-D021,2026-06-01,D021,42.3,0
2026-06-01-D022,2026-06-01,D022,59.6,1
2026-06-01-D023,2026-06-01,D023,74.0,0
2026-06-01-D024,2026-06-01,D024,38.4,0
2026-06-01-D025,2026-06-01,D025,18.2,0
2026-06-01-D026,2026-06-01,D026,21.0,0
2026-06-01-D027,2026-06-01,D027,21.5,0
2026-06-01-D028,2026-06-01,D028,16.9,0
2026-06-01-D029,2026-06-01,D029,14.3,0
2026-06-01-D030,2026-06-01,D030,89.3,1
2026-06-01-D031,2026-06-01,D031,30.5,0
2026-06-01-D032,2026-06-01,D032,64.6,0
2026-06-01-D033,2026-06-01,D033,31.9,0
2026-06-01-D034,2026-06-01,D034,27.2,0
2026-06-01-D035,2026-06-01,D035,31.7,0
2026-06-01-D036,2026-06-01,D036,56.8,0
2026-06-01-D037,2026-06-01,D037,39.0,0
2026-06-01-D038,2026-06-01,D038,37.2,0
2026-06-01-D039,2026-06-01,D039,73.5,0
2026-06-01-D040,2026-06-01,D040,89.1,1
2026-06-01-D041,2026-06-01,D041,70.5,1
2026-06-01-D042,2026-06-01,D042,70.8,1
2026-06-01-D043,2026-06-01,D043,30.0,0
2026-06-01-D044,2026-06-01,D044,48.6,1
2026-06-01-D045,2026-06-01,D045,28.2,0
2026-06-01-D046,2026-06-01,D046,11.4,0
2026-06-01-D047,2026-06-01,D047,15.4,0
2026-06-01-D048,2026-06-01,D048,44.7,0
2026-06-01-D049,2026-06-01,D049,32.9,0
2026-06-01-D050,2026-06-01,D050,53.4,0
2026-06-01-D051,2026-06-01,D051,40.3,0
2026-06-01-D052,2026-06-01,D052,93.3,1
2026-06-01-D053,2026-06-01,D053,65.5,0
2026-06-01-D054,2026-06-01,D054,7.8,0
2026-06-01-D055,2026-06-01,D055,33.0,0
2026-06-01-D056,2026-06-01,D056,36.6,1
2026-06-01-D057,2026-06-01,D057,28.1,0
2026-06-01-D058,2026-06-01,D058,57.5,0
2026-06-01-D059,2026-06-01,D059,75.9,0
2026-06-01-D060,2026-06-01,D060,13.2,0
2026-06-01-D061,2026-06-01,D061,17.3,0
2026-06-01-D062,2026-06-01,D062,34.1,0
2026-06-01-D063,2026-06-01,D063,66.5,1
2026-06-01-D064,2026-06-01,D064,11.9,0
2026-06-01-D065,2026-06-01,D065,57.7,0
2026-06-01-D066,2026-06-01,D066,19.9,0
2026-06-01-D067,2026-06-01,D067,40.4,0
2026-06-01-D068,2026-06-01,D068,26.0,0
2026-06-01-D069,2026-06-01,D069,33.2,0
2026-06-01-D070,2026-06-01,D070,19.8,0
2026-06-01-D071,2026-06-01,D071,6.8,0
2026-06-01-D072,2026-06-01,D072,12.3,0
2026-06-01-D073,2026-06-01,D073,64.2,1
2026-06-01-D074,2026-06-01,D074,88.2,1
2026-06-01-D075,2026-06-01,D075,53.8,0
2026-06-01-D076,2026-06-01,D076,57.2,0
2026-06-01-D077,2026-06-01,D077,26.2,0
2026-06-01-D078,2026-06-01,D078,6.3,0
2026-06-01-D079,2026-06-01,D079,27.4,0
2026-06-01-D080,2026-06-01,D080,13.7,0
2026-06-01-D081,2026-06-01,D081,68.1,1
2026-06-01-D082,2026-06-01,D082,63.3,0
2026-06-01-D083,2026-06-01,D083,17.8,0
2026-06-01-D084,2026-06-01,D084,28.4,0
2026-06-01-D085,2026-06-01,D085,40.2,0
2026-06-01-D086,2026-06-01,D086,26.1,0
2026-06-01-D087,2026-06-01,D087,77.1,0
2026-06-01-D088,2026-06-01,D088,47.6,0
2026-06-01-D089,2026-06-01,D089,65.1,1
2026-06-01-D090,2026-06-01,D090,17.5,0
2026-06-02-D001,2026-06-02,D001,56.9,0
2026-06-02-D002,2026-06-02,D002,20.1,0
2026-06-02-D003,2026-06-02,D003,20.1,0
2026-06-02-D004,2026-06-02,D004,48.1,0
2026-06-02-D005,2026-06-02,D005,17.1,0
2026-06-02-D006,2026-06-02,D006,46.9,1
2026-06-02-D007,2026-06-02,D007,66.0,0
2026-06-02-D008,2026-06-02,D008,38.1,0
2026-06-02-D009,2026-06-02,D009,51.3,0
2026-06-02-D010,2026-06-02,D010,34.5,0
2026-06-02-D011,2026-06-02,D011,50.3,0
2026-06-02-D012,2026-06-02,D012,0,0
2026-06-02-D013,2026-06-02,D013,67.6,0
2026-06-02-D014,2026-06-02,D014,20.4,0
2026-06-02-D015,2026-06-02,D015,50.1,0
2026-06-02-D016,2026-06-02,D016,44.9,0
2026-06-02-D017,2026-06-02,D017,74.2,1
2026-06-02-D018,2026-06-02,D018,9.2,0
2026-06-02-D019,2026-06-02,D019,50.9,0
2026-06-02-D020,2026-06-02,D020,29.2,0
2026-06-02-D021,2026-06-02,D021,73.0,1
2026-06-02-D022,2026-06-02,D022,23.5,0
2026-06-02-D023,2026-06-02,D023,12.7,0
2026-06-02-D024,2026-06-02,D024,69.0,1
2026-06-02-D025,2026-06-02,D025,72.4,0
2026-06-02-D026,2026-06-02,D026,43.3,0
2026-06-02-D027,2026-06-02,D027,42.9,0
2026-06-02-D028,2026-06-02,D028,37.5,0
2026-06-02-D029,2026-06-02,D029,54.9,0
2026-06-02-D030,2026-06-02,D030,6.6,0
2026-06-02-D031,2026-06-02,D031,41.0,0
2026-06-02-D032,2026-06-02,D032,21.6,0
2026-06-02-D033,2026-06-02,D033,23.5,0
2026-06-02-D034,2026-06-02,D034,65.0,0
2026-06-02-D035,2026-06-02,D035,47.2,0
2026-06-02-D036,2026-06-02,D036,70.2,1
2026-06-02-D037,2026-06-02,D037,29.1,0
2026-06-02-D038,2026-06-02,D038,85.7,1
2026-06-02-D039,2026-06-02,D039,36.6,0
2026-06-02-D040,2026-06-02,D040,16.8,0
2026-06-02-D041,2026-06-02,D041,84.8,1
2026-06-02-D042,2026-06-02,D042,63.6,0
2026-06-02-D043,2026-06-02,D043,28.0,0
2026-06-02-D044,2026-06-02,D044,42.4,0
2026-06-02-D045,2026-06-02,D045,28.8,0
2026-06-02-D046,2026-06-02,D046,79.9,0
2026-06-02-D047,2026-06-02,D047,2.1,0
2026-06-02-D048,2026-06-02,D048,85.2,1
2026-06-02-D049,2026-06-02,D049,27.5,0
2026-06-02-D050,2026-06-02,D050,28.8,0
2026-06-02-D051,2026-06-02,D051,11.3,0
2026-06-02-D052,2026-06-02,D052,15.2,0
2026-06-02-D053,2026-06-02,D053,40.6,0
2026-06-02-D054,2026-06-02,D054,25.6,0
2026-06-02-D055,2026-06-02,D055,33.5,0
2026-06-02-D056,2026-06-02,D056,25.6,0
2026-06-02-D057,2026-06-02,D057,42.9,0
2026-06-02-D058,2026-06-02,D058,42.6,0
2026-06-02-D059,2026-06-02,D059,24.5,0
2026-06-02-D060,2026-06-02,D060,6.9,0
2026-06-02-D061,2026-06-02,D061,70.5,0
2026-06-02-D062,2026-06-02,D062,52.9,0
2026-06-02-D063,2026-06-02,D063,28.5,0
2026-06-02-D064,2026-06-02,D064,34.9,0
2026-06-02-D065,2026-06-02,D065,23.7,0
2026-06-02-D066,2026-06-02,D066,37.4,0
2026-06-02-D067,2026-06-02,D067,35.6,0
2026-06-02-D068,2026-06-02,D068,59.5,0
2026-06-02-D069,2026-06-02,D069,37.2,0
2026-06-02-D070,2026-06-02,D070,27.0,0
2026-06-02-D071,2026-06-02,D071,11.3,0
2026-06-02-D072,2026-06-02,D072,74.0,1
2026-06-02-D073,2026-06-02,D073,53.5,0
2026-06-02-D074,2026-06-02,D074,36.3,0
