person_id,team,assigned_arm,metric,value
E03-16,T03,tool,quality_score,73.89844
E03-16,T03,tool,weekly_output,38
E03-16,T03,tool,fatigue_score,55.84893
E03-16,T03,tool,satisfaction,63.39918
E03-16,T03,tool,training_minutes,23.93302
E03-16,T03,tool,handoff_count,9
E03-16,T03,tool,rework_minutes,9.11264
E03-16,T03,tool,escalations,4
E03-16,T03,tool,confidence_score,80.90664
E03-16,T03,tool,workload_score,58.79842
E03-17,T03,tool,handling_minutes,48.79765
E03-17,T03,tool,error_rate,0.09681
E03-17,T03,tool,quality_score,89.08892
E03-17,T03,tool,weekly_output,47
E03-17,T03,tool,fatigue_score,52.69604
E03-17,T03,tool,satisfaction,80.42982
E03-17,T03,tool,training_minutes,27.11856
E03-17,T03,tool,handoff_count,9
E03-17,T03,tool,rework_minutes,0
E03-17,T03,tool,escalations,6
E03-17,T03,tool,confidence_score,51.64255
E03-17,T03,tool,workload_score,35.69458
E03-18,T03,tool,handling_minutes,46.7094
E03-18,T03,tool,error_rate,0.04592
E03-18,T03,tool,quality_score,80.84524
E03-18,T03,tool,weekly_output,32
E03-18,T03,tool,fatigue_score,49.66159
E03-18,T03,tool,satisfaction,62.11888
E03-18,T03,tool,training_minutes,27.62217
E03-18,T03,tool,handoff_count,10
E03-18,T03,tool,rework_minutes,6.51025
E03-18,T03,tool,escalations,5
E03-18,T03,tool,confidence_score,56.41054
E03-18,T03,tool,workload_score,37.52813
E03-19,T03,tool,handling_minutes,42.97225
E03-19,T03,tool,error_rate,0.06623
E03-19,T03,tool,quality_score,76.46509
E03-19,T03,tool,weekly_output,34
E03-19,T03,tool,fatigue_score,58.78579
E03-19,T03,tool,satisfaction,69.48372
E03-19,T03,tool,training_minutes,18.20205
E03-19,T03,tool,handoff_count,11
E03-19,T03,tool,rework_minutes,0
E03-19,T03,tool,escalations,4
E03-19,T03,tool,confidence_score,68.37158
E03-19,T03,tool,workload_score,61.37109
E03-20,T03,tool,handling_minutes,42.03984
E03-20,T03,tool,error_rate,0.07907
E03-20,T03,tool,quality_score,85.56224
E03-20,T03,tool,weekly_output,49
E03-20,T03,tool,fatigue_score,52.83701
E03-20,T03,tool,satisfaction,69.44624
E03-20,T03,tool,training_minutes,32.18055
E03-20,T03,tool,handoff_count,9
E03-20,T03,tool,rework_minutes,12.57876
E03-20,T03,tool,escalations,6
E03-20,T03,tool,confidence_score,67.69823
E03-20,T03,tool,workload_score,52.24292
E04-01,T04,usual,handling_minutes,52.56587
E04-01,T04,usual,error_rate,0.06812
E04-01,T04,usual,quality_score,72.68534
E04-01,T04,usual,weekly_output,26
E04-01,T04,usual,fatigue_score,50.98156
E04-01,T04,usual,satisfaction,73.60651
E04-01,T04,usual,training_minutes,16.99051
E04-01,T04,usual,handoff_count,7
E04-01,T04,usual,rework_minutes,4.76855
E04-01,T04,usual,escalations,4
E04-01,T04,usual,confidence_score,55.3768
E04-01,T04,usual,workload_score,55.1564
E04-02,T04,usual,handling_minutes,59.65355
E04-02,T04,usual,error_rate,0.10874
E04-02,T04,usual,quality_score,89.65759
E04-02,T04,usual,weekly_output,39
E04-02,T04,usual,fatigue_score,43.41993
E04-02,T04,usual,satisfaction,69.14472
E04-02,T04,usual,training_minutes,20.07613
E04-02,T04,usual,handoff_count,10
E04-02,T04,usual,rework_minutes,6.58863
E04-02,T04,usual,escalations,4
E04-02,T04,usual,confidence_score,46.29155
E04-02,T04,usual,workload_score,52.6867
E04-03,T04,usual,handling_minutes,64.48088
E04-03,T04,usual,error_rate,0.01471
E04-03,T04,usual,quality_score,78.27216
E04-03,T04,usual,weekly_output,36
E04-03,T04,usual,fatigue_score,49.9312
E04-03,T04,usual,satisfaction,67.14668
E04-03,T04,usual,training_minutes,18.42164
E04-03,T04,usual,handoff_count,7
E04-03,T04,usual,rework_minutes,10.68414
E04-03,T04,usual,escalations,4
E04-03,T04,usual,confidence_score,49.95065
E04-03,T04,usual,workload_score,54.46784
E04-04,T04,usual,handling_minutes,49.72196
E04-04,T04,usual,error_rate,0.10685
E04-04,T04,usual,quality_score,68.80929
E04-04,T04,usual,weekly_output,44
E04-04,T04,usual,fatigue_score,52.43383
E04-04,T04,usual,satisfaction,64.55103
E04-04,T04,usual,training_minutes,21.90986
E04-04,T04,usual,handoff_count,3
E04-04,T04,usual,rework_minutes,9.43232
E04-04,T04,usual,escalations,3
E04-04,T04,usual,confidence_score,55.50079
E04-04,T04,usual,workload_score,43.79364
E04-05,T04,usual,handling_minutes,67.88704
E04-05,T04,usual,error_rate,0.04871
E04-05,T04,usual,quality_score,66.28072
E04-05,T04,usual,weekly_output,34
E04-05,T04,usual,fatigue_score,51.92587
E04-05,T04,usual,satisfaction,61.18682
E04-05,T04,usual,training_minutes,18.58395
E04-05,T04,usual,handoff_count,7
E04-05,T04,usual,rework_minutes,3.40097
E04-05,T04,usual,escalations,2
E04-05,T04,usual,confidence_score,75.49453
E04-05,T04,usual,workload_score,40.99388
E04-06,T04,usual,handling_minutes,45.72679
E04-06,T04,usual,error_rate,0.0992
E04-06,T04,usual,quality_score,66.74918
E04-06,T04,usual,weekly_output,34
E04-06,T04,usual,fatigue_score,53.99072
E04-06,T04,usual,satisfaction,64.2323
E04-06,T04,usual,training_minutes,17.99591
E04-06,T04,usual,handoff_count,6
E04-06,T04,usual,rework_minutes,7.48721
E04-06,T04,usual,escalations,3
E04-06,T04,usual,confidence_score,50.27266
E04-06,T04,usual,workload_score,56.23293
E04-07,T04,usual,handling_minutes,51.35838
E04-07,T04,usual,error_rate,0.01339
E04-07,T04,usual,quality_score,74.52313
E04-07,T04,usual,weekly_output,38
E04-07,T04,usual,fatigue_score,47.58495
E04-07,T04,usual,satisfaction,53.16033
E04-07,T04,usual,training_minutes,20.95251
E04-07,T04,usual,handoff_count,6
E04-07,T04,usual,rework_minutes,8.59747
E04-07,T04,usual,escalations,3
E04-07,T04,usual,confidence_score,46.86407
E04-07,T04,usual,workload_score,42.2524
E04-08,T04,usual,handling_minutes,47.58838
E04-08,T04,usual,error_rate,0.05844
E04-08,T04,usual,quality_score,68.27988
E04-08,T04,usual,weekly_output,33
E04-08,T04,usual,fatigue_score,43.95575
E04-08,T04,usual,satisfaction,64.11493
E04-08,T04,usual,training_minutes,25.51319
E04-08,T04,usual,handoff_count,5
E04-08,T04,usual,rework_minutes,2.29346
E04-08,T04,usual,escalations,3
E04-08,T04,usual,confidence_score,59.88519
E04-08,T04,usual,workload_score,53.46432
E04-09,T04,usual,handling_minutes,55.99797
E04-09,T04,usual,error_rate,0.11
E04-09,T04,usual,quality_score,83.59947
E04-09,T04,usual,weekly_output,36
E04-09,T04,usual,fatigue_score,38.09149
E04-09,T04,usual,satisfaction,69.33934
E04-09,T04,usual,training_minutes,10.29715
E04-09,T04,usual,handoff_count,6
E04-09,T04,usual,rework_minutes,12.68064
E04-09,T04,usual,escalations,5
E04-09,T04,usual,confidence_score,41.14687
E04-09,T04,usual,workload_score,62.73633
E04-10,T04,usual,handling_minutes,47.20962
E04-10,T04,usual,error_rate,0.06167
E04-10,T04,usual,quality_score,74.69897
E04-10,T04,usual,weekly_output,29
E04-10,T04,usual,fatigue_score,58.17292
E04-10,T04,usual,satisfaction,72.19254
E04-10,T04,usual,training_minutes,28.29092
E04-10,T04,usual,handoff_count,5
E04-10,T04,usual,rework_minutes,2.79231
E04-10,T04,usual,escalations,4
E04-10,T04,usual,confidence_score,52.73825
E04-10,T04,usual,workload_score,50.30123
E04-11,T04,usual,handling_minutes,66.06801
E04-11,T04,usual,error_rate,0.10522
E04-11,T04,usual,quality_score,65.24659
E04-11,T04,usual,weekly_output,33
E04-11,T04,usual,fatigue_score,49.06171
E04-11,T04,usual,satisfaction,73.64016
E04-11,T04,usual,training_minutes,9.07612
E04-11,T04,usual,handoff_count,8
E04-11,T04,usual,rework_minutes,6.7435
E04-11,T04,usual,escalations,4
E04-11,T04,usual,confidence_score,55.45602
E04-11,T04,usual,workload_score,42.82134
E04-12,T04,usual,handling_minutes,47.12196
E04-12,T04,usual,error_rate,0.11322
E04-12,T04,usual,quality_score,56.10194
E04-12,T04,usual,weekly_output,31
E04-12,T04,usual,fatigue_score,57.61087
E04-12,T04,usual,satisfaction,71.988
E04-12,T04,usual,training_minutes,16.80177
E04-12,T04,usual,handoff_count,5
E04-12,T04,usual,rework_minutes,5.93953
E04-12,T04,usual,escalations,4
E04-12,T04,usual,confidence_score,62.29199
E04-12,T04,usual,workload_score,39.44411
E04-13,T04,usual,handling_minutes,56.43723
E04-13,T04,usual,error_rate,0.05795
E04-13,T04,usual,quality_score,81.61359
E04-13,T04,usual,weekly_output,28
E04-13,T04,usual,fatigue_score,54.11809
E04-13,T04,usual,satisfaction,74.3764
E04-13,T04,usual,training_minutes,19.84841
E04-13,T04,usual,handoff_count,4
E04-13,T04,usual,rework_minutes,7.27724
E04-13,T04,usual,escalations,2
E04-13,T04,usual,confidence_score,66.98599
E04-13,T04,usual,workload_score,56.65647
E04-14,T04,usual,handling_minutes,57.39207
E04-14,T04,usual,error_rate,0.09302
E04-14,T04,usual,quality_score,70.76525
E04-14,T04,usual,weekly_output,20
E04-14,T04,usual,fatigue_score,40.03183
E04-14,T04,usual,satisfaction,62.32873
E04-14,T04,usual,training_minutes,15.58108
E04-14,T04,usual,handoff_count,5
E04-14,T04,usual,rework_minutes,10.50776
E04-14,T04,usual,escalations,2
E04-14,T04,usual,confidence_score,60.25578
E04-14,T04,usual,workload_score,35.42589
E04-15,T04,usual,handling_minutes,80.30278
E04-15,T04,usual,error_rate,0.10907
E04-15,T04,usual,quality_score,71.02206
E04-15,T04,usual,weekly_output,36
E04-15,T04,usual,fatigue_score,47.49479
E04-15,T04,usual,satisfaction,51.24231
E04-15,T04,usual,training_minutes,28.21569
E04-15,T04,usual,handoff_count,10
E04-15,T04,usual,rework_minutes,13.51277
E04-15,T04,usual,escalations,4
E04-15,T04,usual,confidence_score,60.19048
E04-15,T04,usual,workload_score,41.55789
E04-16,T04,usual,handling_minutes,53.78751
E04-16,T04,usual,error_rate,0.07665
E04-16,T04,usual,quality_score,81.20218
E04-16,T04,usual,weekly_output,33
E04-16,T04,usual,fatigue_score,51.78315
E04-16,T04,usual,satisfaction,66.63211
E04-16,T04,usual,training_minutes,18.40973
E04-16,T04,usual,handoff_count,7
E04-16,T04,usual,rework_minutes,9.43536
E04-16,T04,usual,escalations,3
E04-16,T04,usual,confidence_score,48.05867
E04-16,T04,usual,workload_score,51.58613
E04-17,T04,usual,handling_minutes,38.21134
E04-17,T04,usual,error_rate,0.07546
E04-17,T04,usual,quality_score,75.28399
E04-17,T04,usual,weekly_output,31
E04-17,T04,usual,fatigue_score,49.70836
E04-17,T04,usual,satisfaction,64.14325
E04-17,T04,usual,training_minutes,27.70543
E04-17,T04,usual,handoff_count,6
E04-17,T04,usual,rework_minutes,11.27426
E04-17,T04,usual,escalations,2
E04-17,T04,usual,confidence_score,49.90784
E04-17,T04,usual,workload_score,51.22805
E04-18,T04,usual,handling_minutes,56.71515
E04-18,T04,usual,error_rate,0.09914
E04-18,T04,usual,quality_score,66.69667
E04-18,T04,usual,weekly_output,35
E04-18,T04,usual,fatigue_score,49.98908
E04-18,T04,usual,satisfaction,51.98388
E04-18,T04,usual,training_minutes,21.01022
E04-18,T04,usual,handoff_count,8
E04-18,T04,usual,rework_minutes,9.74392
E04-18,T04,usual,escalations,3
E04-18,T04,usual,confidence_score,61.32831
E04-18,T04,usual,workload_score,43.67096
E04-19,T04,usual,handling_minutes,52.84866
E04-19,T04,usual,error_rate,0.13243
E04-19,T04,usual,quality_score,65.93799
E04-19,T04,usual,weekly_output,40
E04-19,T04,usual,fatigue_score,38.14111
E04-19,T04,usual,satisfaction,71.68581
E04-19,T04,usual,training_minutes,21.39195
E04-19,T04,usual,handoff_count,8
E04-19,T04,usual,rework_minutes,11.11127
E04-19,T04,usual,escalations,3
E04-19,T04,usual,confidence_score,52.8579
E04-19,T04,usual,workload_score,50.16319
E04-20,T04,usual,handling_minutes,54.75393
E04-20,T04,usual,error_rate,0.0703
E04-20,T04,usual,quality_score,54.03342
E04-20,T04,usual,weekly_output,30
E04-20,T04,usual,fatigue_score,61.45939
E04-20,T04,usual,satisfaction,60.13385
E04-20,T04,usual,training_minutes,25.80584
E04-20,T04,usual,handoff_count,7
E04-20,T04,usual,rework_minutes,8.64426
E04-20,T04,usual,escalations,3
E04-20,T04,usual,confidence_score,55.6745
E04-20,T04,usual,workload_score,50.18789
E05-01,T05,tool,handling_minutes,56.79409
E05-01,T05,tool,error_rate,0.06704
E05-01,T05,tool,quality_score,100
E05-01,T05,tool,weekly_output,32
E05-01,T05,tool,fatigue_score,67.38208
E05-01,T05,tool,satisfaction,79.57451
E05-01,T05,tool,training_minutes,29.70583
E05-01,T05,tool,handoff_count,5
E05-01,T05,tool,rework_minutes,9.8541
E05-01,T05,tool,escalations,1
E05-01,T05,tool,confidence_score,72.90382
E05-01,T05,tool,workload_score,53.29326
E05-02,T05,tool,handling_minutes,53.88153
E05-02,T05,tool,error_rate,0.07244
E05-02,T05,tool,quality_score,86.78214
E05-02,T05,tool,weekly_output,31
E05-02,T05,tool,fatigue_score,51.78293
E05-02,T05,tool,satisfaction,87.45091
E05-02,T05,tool,training_minutes,15.35252
E05-02,T05,tool,handoff_count,9
E05-02,T05,tool,rework_minutes,18.7957
E05-02,T05,tool,escalations,2
E05-02,T05,tool,confidence_score,69.56351
E05-02,T05,tool,workload_score,55.2226
E05-03,T05,tool,handling_minutes,61.80597
E05-03,T05,tool,error_rate,0.05165
E05-03,T05,tool,quality_score,76.141
E05-03,T05,tool,weekly_output,33
E05-03,T05,tool,fatigue_score,47.96213
E05-03,T05,tool,satisfaction,88.59638
E05-03,T05,tool,training_minutes,37.98077
E05-03,T05,tool,handoff_count,9
E05-03,T05,tool,rework_minutes,5.59679
E05-03,T05,tool,escalations,1
E05-03,T05,tool,confidence_score,57.95444
E05-03,T05,tool,workload_score,48.6775
E05-04,T05,tool,handling_minutes,50.13495
E05-04,T05,tool,error_rate,0.06245
E05-04,T05,tool,quality_score,83.08263
E05-04,T05,tool,weekly_output,28
E05-04,T05,tool,fatigue_score,60.29608
E05-04,T05,tool,satisfaction,51.24858
E05-04,T05,tool,training_minutes,26.81184
E05-04,T05,tool,handoff_count,6
E05-04,T05,tool,rework_minutes,9.12775
E05-04,T05,tool,escalations,0
E05-04,T05,tool,confidence_score,59.45025
E05-04,T05,tool,workload_score,51.25336
E05-05,T05,tool,handling_minutes,47.94588
E05-05,T05,tool,error_rate,0.08179
E05-05,T05,tool,quality_score,78.44895
E05-05,T05,tool,weekly_output,31
E05-05,T05,tool,fatigue_score,59.79582
E05-05,T05,tool,satisfaction,73.51435
E05-05,T05,tool,training_minutes,22.66583
E05-05,T05,tool,handoff_count,6
E05-05,T05,tool,rework_minutes,16.94595
E05-05,T05,tool,escalations,0
E05-05,T05,tool,confidence_score,74.44223
E05-05,T05,tool,workload_score,32.27076
E05-06,T05,tool,handling_minutes,47.49885
E05-06,T05,tool,error_rate,0.07397
E05-06,T05,tool,quality_score,85.94023
E05-06,T05,tool,weekly_output,43
E05-06,T05,tool,fatigue_score,63.9003
E05-06,T05,tool,satisfaction,71.5081
E05-06,T05,tool,training_minutes,33.8252
E05-06,T05,tool,handoff_count,5
E05-06,T05,tool,rework_minutes,17.92067
E05-06,T05,tool,escalations,1
E05-06,T05,tool,confidence_score,73.59206
E05-06,T05,tool,workload_score,48.99686
E05-07,T05,tool,handling_minutes,53.70666
E05-07,T05,tool,error_rate,0.06259
E05-07,T05,tool,quality_score,83.82361
E05-07,T05,tool,weekly_output,32
E05-07,T05,tool,fatigue_score,34.30412
E05-07,T05,tool,satisfaction,53.37578
E05-07,T05,tool,training_minutes,24.46212
E05-07,T05,tool,handoff_count,5
E05-07,T05,tool,rework_minutes,14.41948
E05-07,T05,tool,escalations,0
E05-07,T05,tool,confidence_score,60.39876
E05-07,T05,tool,workload_score,54.83327
E05-08,T05,tool,handling_minutes,56.42365
E05-08,T05,tool,error_rate,0.09599
E05-08,T05,tool,quality_score,86.24256
E05-08,T05,tool,weekly_output,35
E05-08,T05,tool,fatigue_score,61.4023
E05-08,T05,tool,satisfaction,60.78257
E05-08,T05,tool,training_minutes,27.62658
E05-08,T05,tool,handoff_count,7
E05-08,T05,tool,rework_minutes,15.26265
E05-08,T05,tool,escalations,0
E05-08,T05,tool,confidence_score,68.25166
E05-08,T05,tool,workload_score,58.71744
E05-09,T05,tool,handling_minutes,65.34996
E05-09,T05,tool,error_rate,0.06075
E05-09,T05,tool,quality_score,81.91369
E05-09,T05,tool,weekly_output,44
E05-09,T05,tool,fatigue_score,52.15981
E05-09,T05,tool,satisfaction,71.46382
E05-09,T05,tool,training_minutes,26.14376
E05-09,T05,tool,handoff_count,7
E05-09,T05,tool,rework_minutes,8.70609
E05-09,T05,tool,escalations,0
E05-09,T05,tool,confidence_score,81.0236
E05-09,T05,tool,workload_score,61.73834
E05-10,T05,tool,handling_minutes,51.46164
E05-10,T05,tool,error_rate,0.08949
E05-10,T05,tool,quality_score,78.26225
E05-10,T05,tool,weekly_output,21
E05-10,T05,tool,fatigue_score,54.03801
E05-10,T05,tool,satisfaction,57.82395
E05-10,T05,tool,training_minutes,23.938
E05-10,T05,tool,handoff_count,8
E05-10,T05,tool,rework_minutes,10.51209
E05-10,T05,tool,escalations,0
E05-10,T05,tool,confidence_score,67.16109
E05-10,T05,tool,workload_score,43.88915
E05-11,T05,tool,handling_minutes,46.86843
E05-11,T05,tool,error_rate,0.1249
E05-11,T05,tool,quality_score,77.01743
E05-11,T05,tool,weekly_output,29
E05-11,T05,tool,fatigue_score,58.4315
E05-11,T05,tool,satisfaction,71.14319
E05-11,T05,tool,training_minutes,22.63709
E05-11,T05,tool,handoff_count,6
E05-11,T05,tool,rework_minutes,9.83855
E05-11,T05,tool,escalations,0
E05-11,T05,tool,confidence_score,63.87713
E05-11,T05,tool,workload_score,66.28244
E05-12,T05,tool,handling_minutes,50.55811
E05-12,T05,tool,error_rate,0.10519
E05-12,T05,tool,quality_score,82.61338
E05-12,T05,tool,weekly_output,38
E05-12,T05,tool,fatigue_score,38.80694
E05-12,T05,tool,satisfaction,74.25415
E05-12,T05,tool,training_minutes,21.36841
E05-12,T05,tool,handoff_count,10
E05-12,T05,tool,rework_minutes,8.35742
E05-12,T05,tool,escalations,0
E05-12,T05,tool,confidence_score,78.79203
E05-12,T05,tool,workload_score,62.14047
E05-13,T05,tool,handling_minutes,56.83644
E05-13,T05,tool,error_rate,0.07688
E05-13,T05,tool,quality_score,76.53708
E05-13,T05,tool,weekly_output,30
E05-13,T05,tool,fatigue_score,47.96356
E05-13,T05,tool,satisfaction,69.6657
E05-13,T05,tool,training_minutes,19.37772
E05-13,T05,tool,handoff_count,7
E05-13,T05,tool,rework_minutes,9.18882
E05-13,T05,tool,escalations,0
E05-13,T05,tool,confidence_score,58.92358
E05-13,T05,tool,workload_score,48.79883
E05-14,T05,tool,handling_minutes,47.58816
E05-14,T05,tool,error_rate,0.10496
E05-14,T05,tool,quality_score,82.81189
E05-14,T05,tool,weekly_output,28
E05-14,T05,tool,fatigue_score,43.13508
E05-14,T05,tool,satisfaction,74.15329
E05-14,T05,tool,training_minutes,27.37808
E05-14,T05,tool,handoff_count,8
E05-14,T05,tool,rework_minutes,7.57341
E05-14,T05,tool,escalations,2
E05-14,T05,tool,confidence_score,60.68918
E05-14,T05,tool,workload_score,41.06662
E05-15,T05,tool,handling_minutes,56.09329
E05-15,T05,tool,error_rate,0.05309
E05-15,T05,tool,quality_score,81.13274
E05-15,T05,tool,weekly_output,41
E05-15,T05,tool,fatigue_score,44.18353
E05-15,T05,tool,satisfaction,66.22835
E05-15,T05,tool,training_minutes,20.70996
E05-15,T05,tool,handoff_count,5
E05-15,T05,tool,rework_minutes,6.15877
E05-15,T05,tool,escalations,0
E05-15,T05,tool,confidence_score,84.24857
E05-15,T05,tool,workload_score,54.29303
E05-16,T05,tool,handling_minutes,70.87174
E05-16,T05,tool,error_rate,0.05126
E05-16,T05,tool,quality_score,68.87905
E05-16,T05,tool,weekly_output,30
E05-16,T05,tool,fatigue_score,44.54515
E05-16,T05,tool,satisfaction,70.93003
E05-16,T05,tool,training_minutes,25.3683
E05-16,T05,tool,handoff_count,8
E05-16,T05,tool,rework_minutes,5.98007
E05-16,T05,tool,escalations,0
E05-16,T05,tool,confidence_score,54.22823
E05-16,T05,tool,workload_score,47.78401
E05-17,T05,tool,handling_minutes,52.29499
E05-17,T05,tool,error_rate,0.08105
