unit_id,scenario,cost
symmetric-0781,symmetric,34.0554
symmetric-0782,symmetric,40.2194
symmetric-0783,symmetric,48.4614
symmetric-0784,symmetric,44.4743
symmetric-0785,symmetric,32.8023
symmetric-0786,symmetric,38.4892
symmetric-0787,symmetric,46.7643
symmetric-0788,symmetric,24.6803
symmetric-0789,symmetric,37.8109
symmetric-0790,symmetric,38.8352
symmetric-0791,symmetric,38.7594
symmetric-0792,symmetric,22.9483
symmetric-0793,symmetric,46.6397
symmetric-0794,symmetric,40.004
symmetric-0795,symmetric,30.1461
symmetric-0796,symmetric,40.4451
symmetric-0797,symmetric,61.7916
symmetric-0798,symmetric,43.1424
symmetric-0799,symmetric,53.9469
symmetric-0800,symmetric,66.2225
symmetric-0801,symmetric,32.2236
symmetric-0802,symmetric,39.1127
symmetric-0803,symmetric,35.7077
symmetric-0804,symmetric,41.1342
symmetric-0805,symmetric,36.7486
symmetric-0806,symmetric,42.8742
symmetric-0807,symmetric,37.6654
symmetric-0808,symmetric,37.794
symmetric-0809,symmetric,44.7767
symmetric-0810,symmetric,23.4864
symmetric-0811,symmetric,36.6682
symmetric-0812,symmetric,42.7095
symmetric-0813,symmetric,46.4729
symmetric-0814,symmetric,47.8175
symmetric-0815,symmetric,33.817
symmetric-0816,symmetric,44.032
symmetric-0817,symmetric,40.9465
symmetric-0818,symmetric,42.9923
symmetric-0819,symmetric,41.1922
symmetric-0820,symmetric,45.4235
symmetric-0821,symmetric,45.9446
symmetric-0822,symmetric,48.0789
symmetric-0823,symmetric,45.2911
symmetric-0824,symmetric,42.9234
symmetric-0825,symmetric,29.6091
symmetric-0826,symmetric,42.7781
symmetric-0827,symmetric,44.3736
symmetric-0828,symmetric,38.6886
symmetric-0829,symmetric,28.5955
symmetric-0830,symmetric,60.4409
symmetric-0831,symmetric,53.1906
symmetric-0832,symmetric,48.8972
symmetric-0833,symmetric,53.3923
symmetric-0834,symmetric,58.9432
symmetric-0835,symmetric,53.7656
symmetric-0836,symmetric,35.3997
symmetric-0837,symmetric,33.6181
symmetric-0838,symmetric,28.2475
symmetric-0839,symmetric,25.3036
symmetric-0840,symmetric,51.7033
symmetric-0841,symmetric,36.8243
symmetric-0842,symmetric,50.8297
symmetric-0843,symmetric,42.789
symmetric-0844,symmetric,44.5138
symmetric-0845,symmetric,49.2699
symmetric-0846,symmetric,38.0808
symmetric-0847,symmetric,40.7715
symmetric-0848,symmetric,48.7795
symmetric-0849,symmetric,37.6149
symmetric-0850,symmetric,37.9222
symmetric-0851,symmetric,36.5156
symmetric-0852,symmetric,32.5211
symmetric-0853,symmetric,41.4649
symmetric-0854,symmetric,49.75
symmetric-0855,symmetric,34.4171
symmetric-0856,symmetric,45.1299
symmetric-0857,symmetric,52.5581
symmetric-0858,symmetric,47.1971
symmetric-0859,symmetric,35.9847
symmetric-0860,symmetric,38.0949
symmetric-0861,symmetric,20.7006
symmetric-0862,symmetric,60.8136
symmetric-0863,symmetric,38.0159
symmetric-0864,symmetric,45.0066
symmetric-0865,symmetric,41.1642
symmetric-0866,symmetric,44.5052
symmetric-0867,symmetric,43.9382
symmetric-0868,symmetric,33.3998
symmetric-0869,symmetric,14.6352
symmetric-0870,symmetric,18.4512
symmetric-0871,symmetric,53.4137
symmetric-0872,symmetric,28.5026
symmetric-0873,symmetric,48.9438
symmetric-0874,symmetric,48.2113
symmetric-0875,symmetric,38.2692
symmetric-0876,symmetric,48.9048
symmetric-0877,symmetric,34.9316
symmetric-0878,symmetric,26.1757
symmetric-0879,symmetric,37.2308
symmetric-0880,symmetric,29.0131
symmetric-0881,symmetric,39.695
symmetric-0882,symmetric,48.6617
symmetric-0883,symmetric,29.003
symmetric-0884,symmetric,52.6901
symmetric-0885,symmetric,36.8046
symmetric-0886,symmetric,33.7761
symmetric-0887,symmetric,28.7719
symmetric-0888,symmetric,45.1842
symmetric-0889,symmetric,41.325
symmetric-0890,symmetric,54.2266
symmetric-0891,symmetric,42.3737
symmetric-0892,symmetric,36.5345
symmetric-0893,symmetric,5.9421
symmetric-0894,symmetric,20.4854
symmetric-0895,symmetric,39.0008
symmetric-0896,symmetric,42.1827
symmetric-0897,symmetric,33.9047
symmetric-0898,symmetric,57.4517
symmetric-0899,symmetric,45.1882
symmetric-0900,symmetric,31.0524
symmetric-0901,symmetric,39.9723
symmetric-0902,symmetric,24.7648
symmetric-0903,symmetric,48.3001
symmetric-0904,symmetric,40.0937
symmetric-0905,symmetric,35.9784
symmetric-0906,symmetric,34.9917
symmetric-0907,symmetric,22.3422
symmetric-0908,symmetric,50.8777
symmetric-0909,symmetric,39.9669
symmetric-0910,symmetric,41.1718
symmetric-0911,symmetric,44.8179
symmetric-0912,symmetric,57.5733
symmetric-0913,symmetric,18.6451
symmetric-0914,symmetric,46.68
symmetric-0915,symmetric,36.0639
symmetric-0916,symmetric,24.9472
symmetric-0917,symmetric,41.6126
symmetric-0918,symmetric,56.5048
symmetric-0919,symmetric,32.009
symmetric-0920,symmetric,37.8172
symmetric-0921,symmetric,45.1149
symmetric-0922,symmetric,22.6881
symmetric-0923,symmetric,34.6415
symmetric-0924,symmetric,45.3859
symmetric-0925,symmetric,30.4761
symmetric-0926,symmetric,42.2605
symmetric-0927,symmetric,36.8914
symmetric-0928,symmetric,31.5489
symmetric-0929,symmetric,58.0011
symmetric-0930,symmetric,40.43
symmetric-0931,symmetric,47.6131
symmetric-0932,symmetric,44.0336
symmetric-0933,symmetric,54.9515
symmetric-0934,symmetric,45.3475
symmetric-0935,symmetric,27.6725
symmetric-0936,symmetric,48.5834
symmetric-0937,symmetric,38.2073
symmetric-0938,symmetric,29.0238
symmetric-0939,symmetric,36.195
symmetric-0940,symmetric,44.7555
symmetric-0941,symmetric,41.599
symmetric-0942,symmetric,51.8374
symmetric-0943,symmetric,25.1245
symmetric-0944,symmetric,36.3719
symmetric-0945,symmetric,40.3685
symmetric-0946,symmetric,39.0495
symmetric-0947,symmetric,33.1802
symmetric-0948,symmetric,42.2619
symmetric-0949,symmetric,41.9922
symmetric-0950,symmetric,44.7766
symmetric-0951,symmetric,45.5573
symmetric-0952,symmetric,63.0093
symmetric-0953,symmetric,30.7135
symmetric-0954,symmetric,40.1163
symmetric-0955,symmetric,53.1698
symmetric-0956,symmetric,45.7586
symmetric-0957,symmetric,41.4649
symmetric-0958,symmetric,17.9827
symmetric-0959,symmetric,34.3237
symmetric-0960,symmetric,17.8892
symmetric-0961,symmetric,28.3912
symmetric-0962,symmetric,41.6142
symmetric-0963,symmetric,59.2081
symmetric-0964,symmetric,38.8742
symmetric-0965,symmetric,33.8945
symmetric-0966,symmetric,50.164
symmetric-0967,symmetric,47.1278
symmetric-0968,symmetric,51.3723
symmetric-0969,symmetric,42.0111
symmetric-0970,symmetric,23.1598
symmetric-0971,symmetric,42.3455
symmetric-0972,symmetric,54.9395
symmetric-0973,symmetric,35.1104
symmetric-0974,symmetric,46.8154
symmetric-0975,symmetric,43.5143
symmetric-0976,symmetric,32.4448
symmetric-0977,symmetric,40.4998
symmetric-0978,symmetric,31.2977
symmetric-0979,symmetric,26.4845
symmetric-0980,symmetric,43.2502
symmetric-0981,symmetric,49.7929
symmetric-0982,symmetric,52.0664
symmetric-0983,symmetric,39.2298
symmetric-0984,symmetric,24.7638
symmetric-0985,symmetric,47.9238
symmetric-0986,symmetric,51.0172
symmetric-0987,symmetric,46.9627
symmetric-0988,symmetric,41.5158
symmetric-0989,symmetric,57.6278
symmetric-0990,symmetric,50.4979
symmetric-0991,symmetric,43.1323
symmetric-0992,symmetric,37.0306
symmetric-0993,symmetric,47.0527
symmetric-0994,symmetric,45.0538
symmetric-0995,symmetric,49.7109
symmetric-0996,symmetric,48.8098
symmetric-0997,symmetric,48.8875
symmetric-0998,symmetric,27.7594
symmetric-0999,symmetric,34.5685
symmetric-1000,symmetric,36.239
symmetric-1001,symmetric,53.2113
symmetric-1002,symmetric,34.1945
symmetric-1003,symmetric,35.1267
symmetric-1004,symmetric,49.9092
symmetric-1005,symmetric,44.4751
symmetric-1006,symmetric,46.9066
symmetric-1007,symmetric,42.9201
symmetric-1008,symmetric,32.0673
symmetric-1009,symmetric,34.1418
symmetric-1010,symmetric,39.0131
symmetric-1011,symmetric,45.7829
symmetric-1012,symmetric,52.3664
symmetric-1013,symmetric,51.6389
symmetric-1014,symmetric,46.0078
symmetric-1015,symmetric,35.0419
symmetric-1016,symmetric,42.4024
symmetric-1017,symmetric,59.8499
symmetric-1018,symmetric,44.1033
symmetric-1019,symmetric,46.5869
symmetric-1020,symmetric,34.646
symmetric-1021,symmetric,22.7949
symmetric-1022,symmetric,28.1842
symmetric-1023,symmetric,34.324
symmetric-1024,symmetric,53.905
symmetric-1025,symmetric,41.6431
symmetric-1026,symmetric,40.9803
symmetric-1027,symmetric,43.5479
symmetric-1028,symmetric,58.0771
symmetric-1029,symmetric,22.6942
symmetric-1030,symmetric,37.9239
symmetric-1031,symmetric,40.9108
symmetric-1032,symmetric,43.31
symmetric-1033,symmetric,32.3268
symmetric-1034,symmetric,30.5156
symmetric-1035,symmetric,39.6854
symmetric-1036,symmetric,49.8318
symmetric-1037,symmetric,41.819
symmetric-1038,symmetric,48.881
symmetric-1039,symmetric,45.9607
symmetric-1040,symmetric,52.4867
symmetric-1041,symmetric,61.1687
symmetric-1042,symmetric,44.2043
symmetric-1043,symmetric,38.7619
symmetric-1044,symmetric,42.8153
symmetric-1045,symmetric,39.9487
symmetric-1046,symmetric,46.267
symmetric-1047,symmetric,53.479
symmetric-1048,symmetric,48.5774
symmetric-1049,symmetric,40.1949
symmetric-1050,symmetric,40.1737
symmetric-1051,symmetric,37.1098
symmetric-1052,symmetric,51.2845
symmetric-1053,symmetric,51.3944
symmetric-1054,symmetric,19.7002
symmetric-1055,symmetric,26.3878
symmetric-1056,symmetric,32.4959
symmetric-1057,symmetric,48.091
symmetric-1058,symmetric,37.9484
symmetric-1059,symmetric,26.6746
symmetric-1060,symmetric,24.7938
symmetric-1061,symmetric,56.0809
symmetric-1062,symmetric,31.6333
symmetric-1063,symmetric,41.5956
symmetric-1064,symmetric,26.3913
symmetric-1065,symmetric,43.8814
symmetric-1066,symmetric,48.8308
symmetric-1067,symmetric,41.0599
symmetric-1068,symmetric,33.3883
symmetric-1069,symmetric,35.5851
symmetric-1070,symmetric,39.6962
symmetric-1071,symmetric,40.0155
symmetric-1072,symmetric,42.109
symmetric-1073,symmetric,30.5231
symmetric-1074,symmetric,33.6351
symmetric-1075,symmetric,29.2362
symmetric-1076,symmetric,21.8286
symmetric-1077,symmetric,50.169
symmetric-1078,symmetric,35.6432
symmetric-1079,symmetric,38.6657
symmetric-1080,symmetric,45.0705
symmetric-1081,symmetric,61.079
symmetric-1082,symmetric,20.6823
symmetric-1083,symmetric,33.0323
symmetric-1084,symmetric,22.7097
symmetric-1085,symmetric,38.2535
symmetric-1086,symmetric,52.2234
symmetric-1087,symmetric,45.4493
symmetric-1088,symmetric,36.6833
symmetric-1089,symmetric,43.1286
symmetric-1090,symmetric,41.6157
symmetric-1091,symmetric,35.37
symmetric-1092,symmetric,18.69
symmetric-1093,symmetric,48.6864
symmetric-1094,symmetric,32.2294
symmetric-1095,symmetric,44.7636
symmetric-1096,symmetric,37.2662
symmetric-1097,symmetric,29.7077
symmetric-1098,symmetric,40.0127
symmetric-1099,symmetric,31.354
symmetric-1100,symmetric,31.9517
symmetric-1101,symmetric,43.2838
symmetric-1102,symmetric,41.5099
symmetric-1103,symmetric,40.9668
symmetric-1104,symmetric,43.7975
symmetric-1105,symmetric,35.0005
symmetric-1106,symmetric,23.3566
symmetric-1107,symmetric,31.6439
symmetric-1108,symmetric,46.9266
symmetric-1109,symmetric,48.0608
symmetric-1110,symmetric,46.8715
symmetric-1111,symmetric,37.8104
symmetric-1112,symmetric,43.9854
symmetric-1113,symmetric,31.5913
symmetric-1114,symmetric,24.5949
symmetric-1115,symmetric,43.2135
symmetric-1116,symmetric,41.582
symmetric-1117,symmetric,36.3481
symmetric-1118,symmetric,42.4394
symmetric-1119,symmetric,54.0899
symmetric-1120,symmetric,38.4382
symmetric-1121,symmetric,56.8228
symmetric-1122,symmetric,33.6155
symmetric-1123,symmetric,29.1124
symmetric-1124,symmetric,35.1891
symmetric-1125,symmetric,31.9512
symmetric-1126,symmetric,42.6525
symmetric-1127,symmetric,49.9667
symmetric-1128,symmetric,46.6024
symmetric-1129,symmetric,37.6791
symmetric-1130,symmetric,41.5046
symmetric-1131,symmetric,38.0389
symmetric-1132,symmetric,33.1586
symmetric-1133,symmetric,25.6966
symmetric-1134,symmetric,47.811
symmetric-1135,symmetric,54.1942
symmetric-1136,symmetric,33.0581
symmetric-1137,symmetric,26.9832
symmetric-1138,symmetric,20.8596
symmetric-1139,symmetric,50.8058
symmetric-1140,symmetric,40.3078
symmetric-1141,symmetric,51.172
symmetric-1142,symmetric,27.8137
symmetric-1143,symmetric,39.7959
symmetric-1144,symmetric,51.0434
symmetric-1145,symmetric,44.5621
symmetric-1146,symmetric,38.9819
symmetric-1147,symmetric,27.2152
symmetric-1148,symmetric,42.7423
symmetric-1149,symmetric,38.269
symmetric-1150,symmetric,49.2548
symmetric-1151,symmetric,53.2819
symmetric-1152,symmetric,31.0362
symmetric-1153,symmetric,32.4391
symmetric-1154,symmetric,37.6599
symmetric-1155,symmetric,47.9717
symmetric-1156,symmetric,32.4338
symmetric-1157,symmetric,28.7568
symmetric-1158,symmetric,42.1969
symmetric-1159,symmetric,47.1114
symmetric-1160,symmetric,38.1255
symmetric-1161,symmetric,47.8005
symmetric-1162,symmetric,53.8811
symmetric-1163,symmetric,43.3285
symmetric-1164,symmetric,32.7117
symmetric-1165,symmetric,56.8336
symmetric-1166,symmetric,28.9424
symmetric-1167,symmetric,48.2364
symmetric-1168,symmetric,17.4345
symmetric-1169,symmetric,16.2137
symmetric-1170,symmetric,43.8027
symmetric-1171,symmetric,39.0061
symmetric-1172,symmetric,54.2412
symmetric-1173,symmetric,23.2002
symmetric-1174,symmetric,41.02
symmetric-1175,symmetric,31.8641
symmetric-1176,symmetric,53.2387
symmetric-1177,symmetric,43.0782
symmetric-1178,symmetric,37.6338
symmetric-1179,symmetric,44.815
symmetric-1180,symmetric,45.8727
symmetric-1181,symmetric,44.7053
symmetric-1182,symmetric,42.0868
symmetric-1183,symmetric,41.4718
symmetric-1184,symmetric,57.73
symmetric-1185,symmetric,38.5599
symmetric-1186,symmetric,49.9957
symmetric-1187,symmetric,41.654
symmetric-1188,symmetric,37.5509
symmetric-1189,symmetric,62.0787
symmetric-1190,symmetric,29.6891
symmetric-1191,symmetric,36.6727
symmetric-1192,symmetric,26.0549
symmetric-1193,symmetric,45.173
symmetric-1194,symmetric,23.0823
symmetric-1195,symmetric,41.4236
symmetric-1196,symmetric,23.1787
symmetric-1197,symmetric,45.8229
symmetric-1198,symmetric,42.3868
symmetric-1199,symmetric,33.7746
symmetric-1200,symmetric,32.224
symmetric-1201,symmetric,49.4966
symmetric-1202,symmetric,35.338
symmetric-1203,symmetric,54.5034
symmetric-1204,symmetric,34.0586
symmetric-1205,symmetric,44.4369
symmetric-1206,symmetric,29.5149
symmetric-1207,symmetric,24.9992
symmetric-1208,symmetric,41.2716
symmetric-1209,symmetric,36.1845
symmetric-1210,symmetric,47.0622
symmetric-1211,symmetric,35.9089
symmetric-1212,symmetric,44.7742
symmetric-1213,symmetric,31.834
symmetric-1214,symmetric,24.3353
symmetric-1215,symmetric,39.2995
symmetric-1216,symmetric,31.4573
symmetric-1217,symmetric,35.3064
symmetric-1218,symmetric,45.154
symmetric-1219,symmetric,39.1747
symmetric-1220,symmetric,34.8726
symmetric-1221,symmetric,29.5053
symmetric-1222,symmetric,43.2762
symmetric-1223,symmetric,24.5246
symmetric-1224,symmetric,45.2321
symmetric-1225,symmetric,36.1194
symmetric-1226,symmetric,55.9317
symmetric-1227,symmetric,49.6764
symmetric-1228,symmetric,52.4033
symmetric-1229,symmetric,43.8528
symmetric-1230,symmetric,45.5867
symmetric-1231,symmetric,48.9263
symmetric-1232,symmetric,42.787
symmetric-1233,symmetric,43.6311
symmetric-1234,symmetric,39.7458
symmetric-1235,symmetric,33.2542
symmetric-1236,symmetric,40.8168
symmetric-1237,symmetric,33.7494
symmetric-1238,symmetric,39.5232
symmetric-1239,symmetric,16.8803
symmetric-1240,symmetric,32.3752
symmetric-1241,symmetric,54.6335
symmetric-1242,symmetric,29.1979
symmetric-1243,symmetric,51.1909
symmetric-1244,symmetric,47.8256
symmetric-1245,symmetric,51.797
symmetric-1246,symmetric,47.0287
symmetric-1247,symmetric,42.596
symmetric-1248,symmetric,49.7122
symmetric-1249,symmetric,41.5213
symmetric-1250,symmetric,50.9447
symmetric-1251,symmetric,38.476
symmetric-1252,symmetric,37.5468
symmetric-1253,symmetric,38.9569
symmetric-1254,symmetric,41.7315
symmetric-1255,symmetric,38.1667
symmetric-1256,symmetric,47.6512
symmetric-1257,symmetric,38.5258
symmetric-1258,symmetric,45.1908
symmetric-1259,symmetric,50.9085
symmetric-1260,symmetric,40.2111
symmetric-1261,symmetric,58.8715
symmetric-1262,symmetric,38.977
symmetric-1263,symmetric,36.5707
symmetric-1264,symmetric,57.6561
symmetric-1265,symmetric,36.7606
symmetric-1266,symmetric,40.5123
symmetric-1267,symmetric,50.1442
symmetric-1268,symmetric,52.7384
symmetric-1269,symmetric,41.5842
symmetric-1270,symmetric,42.8793
symmetric-1271,symmetric,40.4548
symmetric-1272,symmetric,43.6491
symmetric-1273,symmetric,42.7199
symmetric-1274,symmetric,35.2635
symmetric-1275,symmetric,58.3163
symmetric-1276,symmetric,32.2286
symmetric-1277,symmetric,49.1049
symmetric-1278,symmetric,27.9923
symmetric-1279,symmetric,38.6356
symmetric-1280,symmetric,47.7629
symmetric-1281,symmetric,43.8071
symmetric-1282,symmetric,38.0944
symmetric-1283,symmetric,42.6194
symmetric-1284,symmetric,36.3284
symmetric-1285,symmetric,39.2062
symmetric-1286,symmetric,49.1822
symmetric-1287,symmetric,33.2134
symmetric-1288,symmetric,42.0341
symmetric-1289,symmetric,26.7965
symmetric-1290,symmetric,34.6316
symmetric-1291,symmetric,60.1809
symmetric-1292,symmetric,45.8726
symmetric-1293,symmetric,52.2764
symmetric-1294,symmetric,17.4273
symmetric-1295,symmetric,36.3333
symmetric-1296,symmetric,33.3361
symmetric-1297,symmetric,38.8281
symmetric-1298,symmetric,42.9566
symmetric-1299,symmetric,49.9111
symmetric-1300,symmetric,36.3815
symmetric-1301,symmetric,29.2854
symmetric-1302,symmetric,36.3163
symmetric-1303,symmetric,37.4305
symmetric-1304,symmetric,36.7797
symmetric-1305,symmetric,44.5493
symmetric-1306,symmetric,40.5091
symmetric-1307,symmetric,22.9908
symmetric-1308,symmetric,10.8846
symmetric-1309,symmetric,39.3792
symmetric-1310,symmetric,55.5109
symmetric-1311,symmetric,44.1672
symmetric-1312,symmetric,56.186
symmetric-1313,symmetric,48.8512
symmetric-1314,symmetric,41.4406
symmetric-1315,symmetric,50.8863
symmetric-1316,symmetric,33.725
symmetric-1317,symmetric,26.71
symmetric-1318,symmetric,35.2679
symmetric-1319,symmetric,38.7033
symmetric-1320,symmetric,37.9052
symmetric-1321,symmetric,42.5956
symmetric-1322,symmetric,31.5774
symmetric-1323,symmetric,34.1508
symmetric-1324,symmetric,34.6205
symmetric-1325,symmetric,46.6523
symmetric-1326,symmetric,45.7063
symmetric-1327,symmetric,55.511
