budget,stratum,person_id,inclusion_probability,design_weight
4500,central_late,P4-0222,0.24875,4.0201005025125625
4500,central_late,P4-0233,0.24875,4.0201005025125625
4500,central_late,P4-0236,0.24875,4.0201005025125625
4500,central_late,P4-0239,0.24875,4.0201005025125625
4500,central_late,P4-0244,0.24875,4.0201005025125625
4500,central_late,P4-0245,0.24875,4.0201005025125625
4500,central_late,P4-0257,0.24875,4.0201005025125625
4500,central_late,P4-0268,0.24875,4.0201005025125625
4500,central_late,P4-0272,0.24875,4.0201005025125625
4500,central_late,P4-0277,0.24875,4.0201005025125625
4500,central_late,P4-0281,0.24875,4.0201005025125625
4500,central_late,P4-0285,0.24875,4.0201005025125625
4500,central_late,P4-0286,0.24875,4.0201005025125625
4500,central_late,P4-0289,0.24875,4.0201005025125625
4500,central_late,P4-0292,0.24875,4.0201005025125625
4500,central_late,P4-0297,0.24875,4.0201005025125625
4500,central_late,P4-0299,0.24875,4.0201005025125625
4500,central_late,P4-0302,0.24875,4.0201005025125625
4500,central_late,P4-0304,0.24875,4.0201005025125625
4500,central_late,P4-0305,0.24875,4.0201005025125625
4500,central_late,P4-0308,0.24875,4.0201005025125625
4500,central_late,P4-0312,0.24875,4.0201005025125625
4500,central_late,P4-0316,0.24875,4.0201005025125625
4500,central_late,P4-0319,0.24875,4.0201005025125625
4500,central_late,P4-0325,0.24875,4.0201005025125625
4500,central_late,P4-0327,0.24875,4.0201005025125625
4500,central_late,P4-0329,0.24875,4.0201005025125625
4500,central_late,P4-0331,0.24875,4.0201005025125625
4500,central_late,P4-0333,0.24875,4.0201005025125625
4500,central_late,P4-0335,0.24875,4.0201005025125625
4500,central_late,P4-0338,0.24875,4.0201005025125625
4500,central_late,P4-0342,0.24875,4.0201005025125625
4500,central_late,P4-0344,0.24875,4.0201005025125625
4500,central_late,P4-0348,0.24875,4.0201005025125625
4500,central_late,P4-0353,0.24875,4.0201005025125625
4500,central_late,P4-0355,0.24875,4.0201005025125625
4500,central_late,P4-0359,0.24875,4.0201005025125625
4500,central_late,P4-0360,0.24875,4.0201005025125625
4500,central_late,P4-0363,0.24875,4.0201005025125625
4500,central_late,P4-0369,0.24875,4.0201005025125625
4500,central_late,P4-0376,0.24875,4.0201005025125625
4500,central_late,P4-0380,0.24875,4.0201005025125625
4500,central_late,P4-0383,0.24875,4.0201005025125625
4500,central_late,P4-0386,0.24875,4.0201005025125625
4500,central_late,P4-0392,0.24875,4.0201005025125625
4500,central_late,P4-0412,0.24875,4.0201005025125625
4500,central_late,P4-0414,0.24875,4.0201005025125625
4500,central_late,P4-0416,0.24875,4.0201005025125625
4500,central_late,P4-0421,0.24875,4.0201005025125625
4500,central_late,P4-0422,0.24875,4.0201005025125625
4500,central_late,P4-0424,0.24875,4.0201005025125625
4500,central_late,P4-0427,0.24875,4.0201005025125625
4500,central_late,P4-0431,0.24875,4.0201005025125625
4500,central_late,P4-0440,0.24875,4.0201005025125625
4500,central_late,P4-0441,0.24875,4.0201005025125625
4500,central_late,P4-0453,0.24875,4.0201005025125625
4500,central_late,P4-0455,0.24875,4.0201005025125625
4500,central_late,P4-0460,0.24875,4.0201005025125625
4500,central_late,P4-0469,0.24875,4.0201005025125625
4500,central_late,P4-0472,0.24875,4.0201005025125625
4500,central_late,P4-0473,0.24875,4.0201005025125625
4500,central_late,P4-0474,0.24875,4.0201005025125625
4500,central_late,P4-0478,0.24875,4.0201005025125625
4500,central_late,P4-0479,0.24875,4.0201005025125625
4500,central_late,P4-0485,0.24875,4.0201005025125625
4500,central_late,P4-0487,0.24875,4.0201005025125625
4500,central_late,P4-0513,0.24875,4.0201005025125625
4500,central_late,P4-0514,0.24875,4.0201005025125625
4500,central_late,P4-0518,0.24875,4.0201005025125625
4500,central_late,P4-0522,0.24875,4.0201005025125625
4500,central_late,P4-0532,0.24875,4.0201005025125625
4500,central_late,P4-0535,0.24875,4.0201005025125625
4500,central_late,P4-0538,0.24875,4.0201005025125625
4500,central_late,P4-0539,0.24875,4.0201005025125625
4500,central_late,P4-0540,0.24875,4.0201005025125625
4500,central_late,P4-0549,0.24875,4.0201005025125625
4500,central_late,P4-0550,0.24875,4.0201005025125625
4500,central_late,P4-0560,0.24875,4.0201005025125625
4500,central_late,P4-0569,0.24875,4.0201005025125625
4500,central_late,P4-0576,0.24875,4.0201005025125625
4500,central_late,P4-0577,0.24875,4.0201005025125625
4500,central_late,P4-0581,0.24875,4.0201005025125625
4500,central_late,P4-0582,0.24875,4.0201005025125625
4500,central_late,P4-0583,0.24875,4.0201005025125625
4500,central_late,P4-0585,0.24875,4.0201005025125625
4500,central_late,P4-0593,0.24875,4.0201005025125625
4500,central_late,P4-0597,0.24875,4.0201005025125625
4500,central_late,P4-0598,0.24875,4.0201005025125625
4500,central_late,P4-0601,0.24875,4.0201005025125625
4500,central_late,P4-0602,0.24875,4.0201005025125625
4500,central_late,P4-0605,0.24875,4.0201005025125625
4500,central_late,P4-0611,0.24875,4.0201005025125625
4500,central_late,P4-0614,0.24875,4.0201005025125625
4500,central_late,P4-0615,0.24875,4.0201005025125625
4500,central_late,P4-0617,0.24875,4.0201005025125625
4500,central_late,P4-0623,0.24875,4.0201005025125625
4500,central_late,P4-0624,0.24875,4.0201005025125625
4500,central_late,P4-0628,0.24875,4.0201005025125625
4500,central_late,P4-0632,0.24875,4.0201005025125625
4500,central_late,P4-0634,0.24875,4.0201005025125625
4500,central_late,P4-0640,0.24875,4.0201005025125625
4500,central_late,P4-0642,0.24875,4.0201005025125625
4500,central_late,P4-0645,0.24875,4.0201005025125625
4500,central_late,P4-0646,0.24875,4.0201005025125625
4500,central_late,P4-0655,0.24875,4.0201005025125625
4500,central_late,P4-0656,0.24875,4.0201005025125625
4500,central_late,P4-0657,0.24875,4.0201005025125625
4500,central_late,P4-0658,0.24875,4.0201005025125625
4500,central_late,P4-0662,0.24875,4.0201005025125625
4500,central_late,P4-0664,0.24875,4.0201005025125625
4500,central_late,P4-0673,0.24875,4.0201005025125625
4500,central_late,P4-0676,0.24875,4.0201005025125625
4500,central_late,P4-0681,0.24875,4.0201005025125625
4500,central_late,P4-0686,0.24875,4.0201005025125625
4500,central_late,P4-0688,0.24875,4.0201005025125625
4500,central_late,P4-0689,0.24875,4.0201005025125625
4500,central_late,P4-0697,0.24875,4.0201005025125625
4500,central_late,P4-0701,0.24875,4.0201005025125625
4500,central_late,P4-0705,0.24875,4.0201005025125625
4500,central_late,P4-0707,0.24875,4.0201005025125625
4500,central_late,P4-0708,0.24875,4.0201005025125625
4500,central_late,P4-0712,0.24875,4.0201005025125625
4500,central_late,P4-0718,0.24875,4.0201005025125625
4500,central_late,P4-0720,0.24875,4.0201005025125625
4500,central_late,P4-0728,0.24875,4.0201005025125625
4500,central_late,P4-0729,0.24875,4.0201005025125625
4500,central_late,P4-0730,0.24875,4.0201005025125625
4500,central_late,P4-0732,0.24875,4.0201005025125625
4500,central_late,P4-0738,0.24875,4.0201005025125625
4500,central_late,P4-0743,0.24875,4.0201005025125625
4500,central_late,P4-0744,0.24875,4.0201005025125625
4500,central_late,P4-0749,0.24875,4.0201005025125625
4500,central_late,P4-0753,0.24875,4.0201005025125625
4500,central_late,P4-0755,0.24875,4.0201005025125625
4500,central_late,P4-0764,0.24875,4.0201005025125625
4500,central_late,P4-0765,0.24875,4.0201005025125625
4500,central_late,P4-0767,0.24875,4.0201005025125625
4500,central_late,P4-0770,0.24875,4.0201005025125625
4500,central_late,P4-0771,0.24875,4.0201005025125625
4500,central_late,P4-0772,0.24875,4.0201005025125625
4500,central_late,P4-0777,0.24875,4.0201005025125625
4500,central_late,P4-0778,0.24875,4.0201005025125625
4500,central_late,P4-0781,0.24875,4.0201005025125625
4500,central_late,P4-0790,0.24875,4.0201005025125625
4500,central_late,P4-0794,0.24875,4.0201005025125625
4500,central_late,P4-0799,0.24875,4.0201005025125625
4500,south_early,P5-0002,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0003,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0006,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0009,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0017,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0019,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0021,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0024,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0027,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0029,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0030,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0047,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0049,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0051,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0056,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0057,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0060,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0063,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0064,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0071,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0073,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0082,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0083,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0087,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0089,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0093,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0102,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0103,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0104,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0106,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0109,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0115,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0122,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0126,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0131,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0133,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0136,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0140,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0141,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0144,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0147,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0153,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0158,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0160,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0161,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0164,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0168,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0174,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0175,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0176,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0180,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0185,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0193,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0195,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0197,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0205,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0211,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0213,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0222,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0223,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0229,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0233,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0237,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0239,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0243,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0244,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0245,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0247,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0248,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0249,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0250,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0253,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0254,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0257,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0258,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0260,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0267,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0269,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0272,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0288,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0289,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0291,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0294,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0297,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0299,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0302,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0304,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0305,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0314,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0316,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0317,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0320,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0321,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0323,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0326,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0331,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0332,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0334,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0336,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0342,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0344,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0348,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0353,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0360,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0363,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0375,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0376,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0380,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0381,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0385,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0387,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0390,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0411,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0416,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0418,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0419,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0423,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0424,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0427,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0429,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0432,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0438,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0439,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0443,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0445,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0446,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0447,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0450,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0456,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0458,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0470,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0480,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0483,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0487,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0493,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0502,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0507,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0509,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0511,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0513,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0514,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0515,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0516,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0517,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0519,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0522,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0527,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0528,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0536,0.27636363636363637,3.6184210526315788
4500,south_early,P5-0537,0.27636363636363637,3.6184210526315788
